Smiles,docking score,gcnscore,SVMscore,XGBscore,gatscore,LGBMscore,RFscore,DNNscore,Ridgescore,mean,std
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-4.51815128326416,-3.974470145252458,-3.6553433,-3.690771341323853,-3.858583138389701,-3.610826208209039,-3.777667999267578,-3.5045681543160043,-3.823797696252849,0.31656737411964087
C#CCO,-1.649,-2.794823169708252,-1.7487321412552954,-1.8812723,-1.6061149835586548,-2.670224242278984,-3.610826208209039,-1.72264564037323,-2.481306749283616,-2.314493179333384,0.6995321536356829
C#CCOCCN1C=CN(C)C1/C=N/O,-1.841,-3.345417022705078,-3.5507188878108837,-2.4847798,-3.233036518096924,-2.5718494167080928,-3.610826208209039,-3.790491580963135,-3.4384486971169506,-3.253196016451263,0.47854423327897744
C#CCOCC[n+]1ccccc1/C=N/O,-1.755,-4.39745044708252,-1.854680935329924,-2.177889,-3.408860206604004,-4.068755775516668,-3.610826208209039,-2.8068580627441406,-3.194462652410793,-3.189972910987136,0.8790746853519643
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.378,-2.9895176887512207,-3.859624545929534,-4.726977,-3.027421236038208,-3.913650028595393,-3.610826208209039,-2.6247682571411133,-3.633473438946512,-3.548282300451378,0.6619570943918099
C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1,-2.569,-3.642171621322632,-3.859624545929534,-4.726977,-3.063061237335205,-3.913650028595393,-3.610826208209039,-2.6247682571411133,-3.633473438946512,-3.634319042184929,0.6174639771146554
C#C[C@@](OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-2.958,-4.045712947845459,-4.03942258663651,-3.9388916,-3.2456297874450684,-3.500106184424556,-4.036309211844372,-4.009924411773682,-3.432314213703621,-3.7810388679591584,0.3309031970982797
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.784,-4.111319065093994,-3.887021607756023,-3.327588,-3.5855813026428223,-3.927382506614332,-4.198296657381617,-2.316140651702881,-2.570389916281397,-3.490464963434133,0.7066815143347381
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,-3.925,-3.792765855789185,-2.8595390429821173,-2.4369717,-3.633043050765991,-3.5912880537921485,-4.198296657381617,-2.537797212600708,-2.5546250599399456,-3.2005408291564637,0.6805192403670135
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.506,-3.4204745292663574,-3.267782490154704,-2.9863145,-3.0335965156555176,-2.6503504697563423,-4.198296657381617,-2.0454869270324707,-1.6173749848907288,-2.902459634267217,0.806635529215977
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-2.589,-4.969020366668701,-3.909234780528695,-3.362263,-3.562869071960449,-3.503131026863119,-4.036309211844372,-4.449499607086182,-3.7281854813445774,-3.940064068287012,0.5398971281474534
C(=C/c1ccccc1)\c1ccccc1,-3.21,-4.279745578765869,-3.030951194115473,-3.4344018,-3.5847396850585938,-3.06193856045634,-4.036309211844372,-3.7816624641418457,-3.333145376463704,-3.567861733855775,0.4455096236293388
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,-3.136,-5.475112438201904,-4.302215744658259,-4.9444895,-3.5793004035949707,-4.293564602165702,-4.036309211844372,-4.472214221954346,-4.280871411101597,-4.423009691690144,0.5724902480856532
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,-3.583,-4.986247539520264,-4.150871397748615,-4.6430736,-3.859980583190918,-4.673370929760729,-3.610826208209039,-4.4818267822265625,-4.722145172135468,-4.391042776598949,0.4726543892740739
C(=N/c1snc2ccccc12)\c1ccccc1,-3.328,-5.043668270111084,-3.662427628330774,-3.5351646,-3.5514910221099854,-3.4308822764814777,-4.036309211844372,-4.030013561248779,-3.4520312393312844,-3.8427484761822197,0.5410294949925624
C(=NC1CCCCC1)=NC1CCCCC1,-2.846,-2.6013309955596924,-2.298749975839492,-2.2243865,-2.83671236038208,-2.2282315467641096,-3.610826208209039,-2.150153160095215,-2.467648709463662,-2.5522549320391614,0.48542989915151313
C(CC1CO1)C1CO1,-2.046,-2.0707664489746094,-2.989881856723549,-2.3818126,-2.4382917881011963,-2.266058904794457,-3.610826208209039,-3.2965574264526367,-2.818176579838023,-2.734046476636689,0.5382754452167736
C(CCC1CO1)CC1CO1,-2.36,-2.164645195007324,-3.004484381381153,-2.4040604,-2.413445949554444,-2.3675778597084256,-3.610826208209039,-3.2288308143615723,-2.908740425937695,-2.7628264042699566,0.5043772930733852
C(CCOCC1CO1)COCC1CO1,-1.334,-2.182225465774536,-2.6769061786274606,-1.8004457,-2.271054744720459,-2.302053956243805,-3.610826208209039,-3.217918872833252,-2.694080646954116,-2.5944389716703333,0.5890562853068071
C(CCOC[C@H]1CO1)COC[C@H]1CO1,-1.589,-2.1179685592651367,-2.6769061786274606,-1.8004457,-2.437094211578369,-2.302053956243805,-3.610826208209039,-3.217918872833252,-2.694080646954116,-2.607161791713897,0.5861375124320716
C(CC[C@H]1CO1)C[C@H]1CO1,-2.011,-2.100239992141724,-3.004484381381153,-2.4040604,-2.607253074645996,-2.3675778597084256,-3.610826208209039,-3.2288308143615723,-2.908740425937695,-2.7790016445482006,0.5017139797543877
C(COCC1CO1)OCC1CO1,-2.393,-2.141599655151367,-2.6927172436413698,-1.8087145,-2.237128734588623,-2.2725855918377427,-3.610826208209039,-3.629739284515381,-2.874261809366938,-2.6584466284138073,0.6775755040942194
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.170546531677246,-4.572182438565417,-3.9351382,-2.902874231338501,-3.755837596675677,-3.610826208209039,-4.784529685974121,-4.665251510302356,-4.0496483003427945,0.6340086927708468
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-4.035,-4.549131393432617,-4.286888830120209,-3.6457167,-3.919557571411133,-3.191129556667317,-4.036309211844372,-3.690176010131836,-3.5153279084473947,-3.8542796477568597,0.43629126159416765
C/C(C(=O)O)=C(/Cl)C(=O)O,-1.402,-2.974158763885498,-2.2636176806761763,-1.8998721,-2.0560927391052246,-1.9211527502272008,-4.036309211844372,-2.5192980766296387,-2.179007042218905,-2.481188545573377,0.7204956972236699
C/C(C=O)=C(/Cl)C(=O)O,-1.744,-2.903522491455078,-1.844210937637759,-1.440217,-1.9514082670211792,-1.934143081900637,-4.036309211844372,-1.9689044952392576,-1.7794826096780358,-2.23227476184704,0.8388100379147252
C/C(C=O)=C/c1ccccc1,-3.028,-3.6323084831237793,-3.3232910676261525,-3.5066237,-3.7103922367095943,-3.1842468034186955,-4.036309211844372,-3.827402114868164,-3.2371321733633427,-3.5572132238692626,0.3001125539416674
C/C(Cl)=C\C=O,-2.458,-2.438081741333008,-1.7153593477648088,-1.4664414,-2.0884664058685303,-1.8956592885238777,-3.610826208209039,-2.052431106567383,-2.0765594212860514,-2.1679781149440873,0.6496122188156485
C/C=C(/C)C#N,-1.347,-2.2192540168762207,-2.309612908070796,-1.97928,-2.083695888519287,-1.8290843242906585,-3.610826208209039,-2.623019218444824,-2.307045433464386,-2.3702272497344015,0.5556494464482182
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-4.553320407867432,-4.308102030719759,-3.3514347,-4.250879764556885,-3.1443125230051088,-3.610826208209039,-3.667041778564453,-3.1954397743419785,-3.7601696484080818,0.5433171649101536
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-3.974,-4.943112850189209,-3.252507387773797,-3.379306,-3.991769552230835,-3.3897679603797424,-3.610826208209039,-3.4450182914733887,-3.246617336698177,-3.6573656983692735,0.5724358023592016
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,-4.976,-4.144071102142334,-3.927204524949405,-3.8833075,-4.137109279632568,-3.482042304918312,-3.610826208209039,-3.739737987518311,-3.315684810537125,-3.779997964738387,0.29929073333128825
C/C=C(\C)CCl,-1.767,-2.0358681678771973,-2.76990127373527,-2.220989,-2.205699920654297,-1.998665771657978,-3.610826208209039,-2.6519508361816406,-2.4534520338764074,-2.493419151523978,0.5295422433657837
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-5.466,-4.77356481552124,-5.56597943705084,-4.235494,-4.020348072052002,-4.9168604911372,-4.198296657381617,-5.5478363037109375,-4.595399725045668,-4.731722437737438,0.5920275768493056
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.385,-4.178018093109131,-3.666562565161489,-3.3387833,-3.3780150413513184,-3.853323325264906,-4.198296657381617,-3.3946118354797363,-3.546313690466018,-3.6942405635267774,0.34891563083163224
C/C=C(\Cl)C=O,-2.351,-2.3437423706054688,-1.901598211575609,-2.1222568,-1.9918923377990725,-1.9280815301748504,-3.610826208209039,-1.9837671518325808,-2.4543969274672364,-2.292070192207982,0.5690954757510657
C/C=C/C,-1.837,-1.4232620000839231,-1.7526055762844557,-1.9999944,-1.498172640800476,-1.9083116151086887,-3.610826208209039,-1.9588202238082888,-2.216973111690393,-2.046120721998158,0.6845838558742008
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-2.273,-3.340085744857788,-3.988593182379364,-4.0413795,-2.931036949157715,-2.6171894804616787,-4.198296657381617,-3.828908920288086,-3.1111154975622672,-3.5070757415110645,0.5864044098651445
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-3.9960880279541016,-3.793995561477425,-3.393158,-3.4416708946228027,-3.944011759852156,-4.198296657381617,-3.529081344604492,-3.553265291909578,-3.731195942225272,0.2947612326850416
C/C=C/C1OC(=O)C=CC1O,-4.616,-3.246536493301392,-4.037378588701013,-4.731432,-3.326211452484131,-3.922437407140017,-4.198296657381617,-4.339847087860107,-4.071257224891099,-3.9841746139699223,0.49598326654224956
C/C=C/C=C/CCCCCCCO,-0.176,-3.1117734909057617,-3.551977742034129,-3.3290086,-3.1782331466674805,-3.575934822386233,-3.610826208209039,-3.9801955223083496,-3.2661513518434866,-3.45051261054431,0.2853376287471345
C/C=C/CC,-1.063,-1.9335181713104248,-2.288287402543618,-2.1549065,-1.718626856803894,-1.8936386377148704,-3.610826208209039,-2.633803367614746,-2.507297381503372,-2.3426130657124955,0.5996138973909406
C/C=C/CC#N,-1.267,-1.90978479385376,-2.148275772770152,-1.5873433,-2.153405904769897,-1.833564145312013,-3.610826208209039,-2.1449990272521973,-1.695380619741481,-2.135447471488567,0.6339732895606637
C/C=C/Cl,-1.82,-1.779682159423828,-2.031855252415392,-2.0839531,-1.903793454170227,-1.9040008312931207,-3.610826208209039,-2.187122344970703,-2.3597246186740963,-2.2326197461445507,0.5857054899599947
C/C=C/c1cc(OC)c(OC)cc1OC,-3.449,-3.136073112487793,-3.27145878535853,-3.315615,-3.25108003616333,-2.7509216011522595,-3.610826208209039,-3.6708054542541504,-3.094197576102685,-3.262622221715974,0.29206119035260814
C/C=C/c1cc(OC)ccc1OC,-4.116,-3.2682666778564453,-3.165458704553573,-2.964137,-3.2263522148132324,-2.567115563375981,-3.610826208209039,-3.4766592979431152,-2.822308923523381,-3.137640573784346,0.34217402630583726
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-5.234,-4.6880621910095215,-4.706021305859576,-4.348755,-3.8180553913116455,-4.303892721587504,-4.198296657381617,-4.792628288269043,-4.985852535715486,-4.480195511391799,0.3805569032910171
C/C=C/c1ccc(OC)cc1,-3.057,-2.982799768447876,-2.8268576360001774,-3.2446854,-3.2952921390533447,-2.4425188032983933,-3.610826208209039,-3.154281616210937,-2.6811280750356725,-3.0297987057819302,0.3740922114262609
C/C=C/c1ccc(OC)cc1OC,-3.032,-3.2184159755706787,-3.232486120835776,-3.4718661,-3.2466933727264404,-2.997039655191116,-3.610826208209039,-3.584683418273926,-3.0904511062673685,-3.3065577446342935,0.22570615770633304
C/C=C/c1ccc2c(c1)OCO2,-3.615,-3.339672565460205,-3.776154615792959,-3.3730547,-3.2920236587524414,-3.055327554532445,-3.610826208209039,-4.008448123931885,-3.24854243629576,-3.4630062328718423,0.312170660424261
C/C=C/c1cccc(OC)c1OC,-3.527,-3.108017444610596,-3.207237133080567,-3.397101,-3.365410327911377,-3.0017689933620324,-3.610826208209039,-3.672520160675049,-2.671225034794226,-3.254263287830361,0.32996070838370084
C/C=C1/CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,-1.617,-3.551630735397339,-4.089191794984287,-3.6212177,-3.2960691452026367,-3.306150474808658,-4.198296657381617,-4.058371543884277,-3.07944259449855,-3.650046330769671,0.42085392611683625
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.583947658538818,-4.586969610297996,-4.834158,-4.324465274810791,-4.906212993601644,-4.6237796610169495,-4.530806541442871,-4.163236606025876,-4.569197043216867,0.24303677324636988
