Smiles,DNNscore
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,-7.833443641662598
CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,-7.5516676902771
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,-8.509698867797852
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O,-7.738792419433594
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,-4.7273335456848145
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,-7.913478374481201
O=C1c2ccccc2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc(O)c21,-7.652626037597656
CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,-4.597780227661133
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,-8.293410301208496
CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,-3.954207420349121
CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12,-4.553106307983398
O=[N+]([O-])c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,-3.8590641021728516
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,-8.200576782226562
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-6.4611992835998535
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.033731460571289
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-3.5369434356689453
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-3.634704113006592
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.220170974731445
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-6.785669326782227
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-6.149521827697754
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.8458709716796875
ONc1ncnc2c1ncn2Cc1ccccc1,-4.586582660675049
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-6.948954105377197
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-6.884005546569824
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-6.897678375244141
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-6.128079891204834
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.958139896392822
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-5.392584323883057
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-3.667041778564453
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-5.346970558166504
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-3.5369434356689453
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-6.526673793792725
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-5.77481746673584
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-4.219422817230225
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-7.080819129943848
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.694504737854004
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-7.139328479766846
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.558534622192383
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-5.84902811050415
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.2155609130859375
NNc1nnc(NN)c2ccccc12,-4.885258197784424
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.124781608581543
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.961568832397461
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-4.715378761291504
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-3.954207420349121
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-5.108088493347168
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-4.444063186645508
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-4.602729797363281
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.906078338623047
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-2.6284890174865723
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-4.605710983276367
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-4.742129325866699
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.961568832397461
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-4.7823805809021
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-3.293299674987793
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.088771343231201
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-5.698201656341553
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.355827331542969
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-4.146523475646973
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-4.369804382324219
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-3.1055450439453125
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-5.312427520751953
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-5.0899577140808105
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-7.015382289886475
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-5.123319625854492
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-5.89129114151001
[O-][n+]1cccc2cccc(O)c21,-4.661608695983887
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.602985858917236
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-4.175221920013428
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-3.676055431365967
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-4.392282485961914
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-5.484598159790039
Oc1ccc(O)c(O)c1,-5.177759170532227
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-4.556853294372559
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.6764020919799805
CCN1CCNC(=O)C1=O,-3.583779811859131
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-5.617926120758057
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.259644508361816
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-5.864444732666016
O=C1NC(=O)c2ccccc21,-3.6801023483276367
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-5.144046783447266
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.600009918212891
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.603493690490723
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-4.247590065002441
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-4.679401397705078
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-5.2428297996521
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.600009918212891
CCNc1nc(Cl)nc(NCC)n1,-2.802830696105957
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.698990821838379
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-4.895802974700928
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.474457740783691
OCc1cc2ccc3cccnc3c2[nH]1,-4.619604587554932
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-4.947688102722168
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.389702796936035
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-4.298097133636475
OCC(O)C(O)C(O)C(O)CO,-6.002147674560547
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.864480018615723
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.2617669105529785
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-4.916130065917969
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-4.445120334625244
Nc1ncnc2c1ncn2C1CCC(CO)O1,-4.445120334625244
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-5.538058757781982
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-5.012399196624756
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.822066307067871
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-2.927461624145508
O=C1NC(=O)C2CC=CCC12,-2.927461624145508
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-5.721495628356934
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-3.7283053398132324
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-4.67716121673584
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-5.187939643859863
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-5.160196781158447
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-4.845303535461426
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-4.784529685974121
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-5.145579814910889
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.088771343231201
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-3.8965158462524414
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.388230323791504
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.378539562225342
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.2617669105529785
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-5.277624607086182
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-5.514860153198242
O=C1CC(=C(Cl)Cl)C(=O)N1,-3.23543643951416
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-3.9038076400756836
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-4.395887851715088
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-4.06316614151001
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-5.561378002166748
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.124781608581543
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-4.56539249420166
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-4.36276388168335
CCC1(c2ccccc2)C(=O)NCNC1=O,-3.8231544494628906
[O-][NH+](O)c1cccnc1O,-2.86572265625
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.324370384216309
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-4.253933906555176
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-5.489009857177734
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-4.939691543579102
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-7.096958160400391
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.179446220397949
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-5.469145774841309
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.062151908874512
OC(CBr)C(O)C(O)C(O)CBr,-6.020716667175293
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-5.508085250854492
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.188741683959961
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.191655158996582
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-3.262665271759033
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-3.32668399810791
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.0672831535339355
Nc1ccc2c(=O)[nH]sc2c1,-4.3424811363220215
O=[N+]([O-])c1ccc2c(O)nsc2c1,-3.3330483436584473
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-5.646841049194336
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-7.00233268737793
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-3.9441237449645996
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-3.336843490600586
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-3.0714268684387207
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.391834259033203
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-4.594336032867432
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-4.934057712554932
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-3.7972168922424316
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-5.551753044128418
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.162808418273926
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.389702796936035
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-7.015382289886475
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-5.088249206542969
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.260015487670898
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-3.8965158462524414
O=NN1CCCNC1=O,-4.180421352386475
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-5.637279033660889
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-5.427900314331055
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-7.220170974731445
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-3.5623340606689453
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-5.761316299438477
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.0232367515563965
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-5.1438798904418945
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-3.546067237854004
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.195944786071777
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-5.594570159912109
CN(C)CCCNc1c2ccccc2nc2ccccc12,-4.410677433013916
O=NN1CCC(=O)NC1=O,-3.0755343437194824
O=C1C=CC(=O)N1,-3.597179412841797
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.300053119659424
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-4.499828815460205
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-4.582751274108887
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-4.475522041320801
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-4.919328689575195
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-3.6926684379577637
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-4.068540573120117
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-3.7610864639282227
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-6.319979667663574
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-6.164606094360352
O=C1C=CC(=O)c2c(O)cccc21,-4.462206840515137
CCc1cccc(CC)c1NC(=O)CO,-3.7715907096862793
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.5478363037109375
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.908099174499512
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-4.862530708312988
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-3.336843490600586
C[C@H]1CN(N=O)C(=O)NC1=O,-3.4113073348999023
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-4.958454608917236
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-4.106530666351318
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-4.526908874511719
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-4.5821027755737305
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.512006759643555
O=C1NCNC(=O)N1,-3.9352707862854004
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.308968544006348
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-3.5322532653808594
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-4.819635391235352
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.848148822784424
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-4.7324066162109375
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-4.919328689575195
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-4.387704849243164
NCCc1cc(O)c(O)cc1O,-5.762646675109863
Cc1ccc(O)c(O)c1,-4.736954689025879
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.288216590881348
O=[N+]([O-])c1ccc2cc3c(cc2c1)C(O)C(O)C=C3,-4.095798969268799
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](C)[C@]2(O)[C@@H](C=C(CO)C[C@@]3(O)C(=O)C(C)=C[C@@H]23)[C@H]2C(C)(C)[C@@]12OC(C)=O,-3.77225399017334
O[C@H]([C@H](O)[C@@H](O)CBr)[C@H](O)CBr,-6.020716667175293
CCCCN(CC(O)c1ccc(O)cc1)N=O,-4.533878326416016
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,-5.1397881507873535
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C,-3.838454246520996
O=[N+]([O-])c1ccc(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,-5.978542327880859
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2NC12,-4.294277667999268
O=NN(CC1(O)CCC(O)C(O)C1O)C(C(=O)O)C(=O)O,-5.754061222076416
CCNc1snc2ccccc12,-3.862184524536133
COc1ccc(Cc2cnc(N)nc2N)cc1OC,-4.740616798400879
OC1C=Cc2c(ccc3ncccc23)C1O,-5.035188674926758
O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@H](O)[C@H]1O,-5.7149810791015625
CC(C)Nc1nc(N)nc(Cl)n1,-4.160440444946289
CN[C@H]1C[C@@H](O[C@H]2C[C@@](O)(C(C)=O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)O[C@@H](C)[C@@H]1O,-5.68924617767334
O=C1C=CC(=O)c2c(O)ccc(O)c21,-4.88124418258667
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(O)(C2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(C)(O)C1O,-5.569385528564453
Cc1ccc(N(N=O)C2OCC(O)C(O)C2O)cc1,-4.87763786315918
NC(CCC(=O)NNc1ccc(CO)cc1)C(=O)O,-3.770287036895752
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,-4.5067009925842285
O=C1CNC(=O)N1,-3.036980152130127
