Smiles,docking score,Ridgescore
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,-7.762,-7.519140279388486
O=C1c2ccccc2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc(O)c21,-7.749,-7.6223835425176265
CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,-7.671,-4.443960827151565
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,-7.668,-7.8385256002997306
CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,-7.666,-3.660432480410274
CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12,-7.528,-4.999179515143684
O=[N+]([O-])c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,-7.527,-3.6698080427807866
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,-7.506,-6.8973154582022005
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-7.498,-6.981762468563341
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.462,-6.3534565535605765
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-3.3593976428398977
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-3.280467848508575
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.6271833640633915
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-6.899568434156228
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-5.956813262737999
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.276414715614299
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.2710028906320385
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-5.8290505163559185
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-7.03314981360991
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-6.081685997687314
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-6.430700788373791
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-5.840237574857861
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-5.321474705591422
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.1954397743419785
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-4.972232188046911
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.3593976428398977
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.1308032158600305
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-5.477676846395595
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-3.827914579420982
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-7.3382269478909485
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.194447813420151
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-7.025612734394075
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-6.860041895096096
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.22050342760771
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-5.715134939181178
NNc1nnc(NN)c2ccccc12,-6.953,-4.292919251494348
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.523577898574745
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.3314286258922134
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.0830649724186205
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.660432480410274
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-5.308588438192922
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-4.021731223765077
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-4.5900626472477875
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.967569636299876
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.0788322923718194
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.029828672611288
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-4.9630711539843055
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.3314286258922134
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.413087011960067
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-3.517873833987093
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-5.7581955249669186
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-5.567831204194569
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-6.2159064398496415
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-3.613320336184353
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-4.207193862676572
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-3.3647450255767186
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-5.296906353168399
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.233966457966079
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.6372970208559785
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.956382544220892
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-5.550553642988824
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.505699657313315
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-7.0398468156883105
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.772357343642583
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.6540124994616323
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.3876305652959
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.506477620294945
Oc1ccc(O)c(O)c1,-6.668,-4.432115403232131
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.222054949198007
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-5.927863301900789
CCN1CCNC(=O)C1=O,-6.63,-3.3648113399338597
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.773835140659689
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-5.865084517554706
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.634861512600256
O=C1NC(=O)c2ccccc21,-6.593,-3.2649078563962783
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-5.08007858010493
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.482736845763549
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.200723307148797
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.6361039057597786
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.407217889899436
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-4.941125949864432
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.482736845763549
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.1306869166574196
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-5.540232080508508
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.5899439164985
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.698683275983316
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.179800342643119
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.551717184939301
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-5.82309232068428
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.613746355997396
OCC(O)C(O)C(O)C(O)CO,-6.458,-4.787781552556043
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-6.393860760102392
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.295604443092042
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-4.950574677786184
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-4.287730024396021
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-4.287730024396021
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.543173613456107
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-4.7233982980507445
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-5.617226222975688
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.2323936710538774
O=C1NC(=O)C2CC=CCC12,-6.424,-3.2323936710538774
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.971663900006343
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.842509380005572
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.482876984683545
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-4.854028228469367
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.994494651574639
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-4.906739188320572
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.665251510302356
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-4.606758946308497
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.7581955249669186
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.415077427540422
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-5.909468354797037
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.379295941118697
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.295604443092042
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-4.985846094161701
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.361916763772117
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-3.471537071940733
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-4.236666220087697
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.6228603812483495
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.568768005815375
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.079892691498181
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.523577898574745
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.725977416444144
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.562146354413055
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-4.167986107975451
[O-][NH+](O)c1cccnc1O,-6.277,-3.427650342007741
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.764794259459384
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-4.625336506943073
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-4.482267190202671
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.070940370475185
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.111603964261805
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-5.887663725843536
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.485627664569796
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.83771931327777
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.418222608292702
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.35161776939324
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.06331003542425
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-5.624349750902216
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-2.817000250679293
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.567233155199129
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-5.806985863899905
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.885644858717762
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.3887599494620058
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.9348340149099545
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-7.40778755308169
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.6393650748168906
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-2.721428237243979
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.5943713811819746
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-5.971664619966697
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.708561012827168
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.9292657050007005
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.231376442398536
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.384890318167567
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.63846107534617
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-5.82309232068428
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.6372970208559785
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-4.284321643192641
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.655229838911595
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.415077427540422
O=NN1CCCNC1=O,-6.085,-4.080737032739797
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.690184951903863
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-4.895610933197984
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.6271833640633915
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.3362701156067707
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.794944976727775
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.808600910048192
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.519924519167649
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.1688030809642322
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.364316127639105
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.138760024441655
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.940382462557039
O=NN1CCC(=O)NC1=O,-6.04,-3.778692880065139
O=C1C=CC(=O)N1,-6.035,-3.508231157771472
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.478444569854284
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-3.977945093009652
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.149172908575402
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.271559662065112
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-4.733580760913279
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-3.970930643977509
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.140387898842071
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.201631967213558
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.238649401834193
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.531753020581988
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-3.9847995866267483
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.414467416557093
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-4.5953997250456675
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.511479203027816
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-4.297818547595462
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-2.721428237243979
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.8471213293842297
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-5.042781812807389
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.8322787545339265
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.184498537314707
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-5.108790115584721
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.285581722089216
O=C1NCNC(=O)N1,-5.943,-3.685494446755254
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.107620706610211
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-3.9477017161021233
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-5.234480096997517
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.166572743197735
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.962572093900405
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-4.733580760913279
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-5.217155604761791
NCCc1cc(O)c(O)cc1O,-5.922,-5.286878436682476
Cc1ccc(O)c(O)c1,-5.922,-4.220497120687645
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-5.513194806414722
