Smiles,docking score,LGBMscore
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,-7.808,-5.627324582972148
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O,-7.803,-7.741914365683703
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,-7.762,-6.53179344734231
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,-7.762,-7.470395110778576
O=C1c2ccccc2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc(O)c21,-7.749,-7.5976912480373455
CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,-7.671,-4.434135898937927
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,-7.668,-7.707248742814841
CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,-7.666,-4.139866961144742
CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12,-7.528,-4.69923826216562
O=[N+]([O-])c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,-7.527,-4.908224862098279
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,-7.506,-6.668130670825915
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-7.498,-5.855489416369899
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.462,-6.405746839325961
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-6.219533599720598
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-5.921318715035683
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.754367670276796
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-7.6852395068903805
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-6.3811566597595295
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.500109216676761
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.342540298808716
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-6.261043606848788
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-6.683973302739584
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-6.098054036436311
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-5.59524274070932
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-6.162631344737484
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-6.6637518590964335
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.0901627039482817
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-6.680523981387126
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-6.219533599720598
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.181977903618406
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-5.989395496290569
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.323823080707819
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.444751639737495
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-5.988138742946456
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-6.86210521356714
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-5.926633574175856
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.3647466659970675
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-5.993288949487429
NNc1nnc(NN)c2ccccc12,-6.953,-4.403973545333448
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-7.326282936340008
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.52196845387357
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-5.0347367467905375
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-4.139866961144742
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-4.94046633121768
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-4.697839440769847
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-6.147259213578508
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.404209198401005
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-4.088873651577438
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-5.050377747857988
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-5.880754961421538
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.52196845387357
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.552742414234156
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-4.817680507247805
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-5.817972624722779
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.387402903210486
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-6.19176920041001
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-4.908204073310802
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-5.935821180934606
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-4.550156688406862
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-5.9596891518667485
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.85000006556912
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-7.1962524153159055
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-5.5437166620358775
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-5.021045157595472
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.806199580564894
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-7.157975513874253
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-5.054103583385401
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-4.098570132710939
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.276180121603289
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-6.159737487873743
Oc1ccc(O)c(O)c1,-6.668,-5.265201894122574
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.7295214234216965
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-5.559989440653167
CCN1CCNC(=O)C1=O,-6.63,-4.580245206607448
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-6.052159661410897
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-5.455621624083648
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.1639076928545276
O=C1NC(=O)c2ccccc21,-6.593,-4.133188049494531
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-5.614707339147465
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.399156201909308
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.479324653621632
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.64675572453738
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-3.874329953866259
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-5.7192215671321645
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.399156201909308
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.414356528639507
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-5.159527866181843
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.954688760192467
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.8482933902037955
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.594580197558676
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-6.620722800258912
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.354663714299028
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.219862891110898
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.438124911578618
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-5.661419696458543
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.160287421638823
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-6.111516106976174
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-6.050977414037123
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-6.050977414037123
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.671275954341523
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.3234826485187945
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-6.267379876471631
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-4.068229405859459
O=C1NC(=O)C2CC=CCC12,-6.424,-4.068229405859459
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-6.006009232581277
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.7382637104123417
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.312604492349589
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-4.706823484461281
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-5.753252170111011
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.863834985252854
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-5.149151786280693
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-6.234458133180103
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.817972624722779
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.457868384583292
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.48205655669434
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-5.350403486481724
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.160287421638823
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-4.920828955652529
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.688988714609118
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-4.1556843915570365
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-4.387016469408992
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-5.180055997247217
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.360094525064768
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-4.905326032446391
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-7.326282936340008
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.710873041836137
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.663014032208834
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-4.914451764984826
[O-][NH+](O)c1cccnc1O,-6.277,-3.7990245589218143
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.647104071888589
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.9621358146131054
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.157354521368569
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-4.186725815773363
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-5.904009325419349
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-7.084526512015777
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.96758915521284
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.766217336413621
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-5.001426066958871
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.411989955673321
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.316422510756182
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-6.054337729944215
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-4.208984781683302
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.702937032374055
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.102289917861632
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-4.758485381231132
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.678228347497573
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.023007292902044
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-7.041543062199535
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.9708853932996817
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-4.461946425343539
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-5.2498227999064255
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.240822290689533
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-5.143657708628565
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-4.405955521427767
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-4.753029309240743
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.212645856290733
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.808962884484133
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.354663714299028
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-7.1962524153159055
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-5.105473106928459
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.7924208219031375
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.457868384583292
O=NN1CCCNC1=O,-6.085,-5.266094796490326
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.6431021839274
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-5.294985281960663
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.754367670276796
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-4.319545503814459
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.350403486481724
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.615119363335647
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-4.92966435484357
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.1967583488885025
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.477881858871353
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.801587149979156
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.49658122417581
O=NN1CCC(=O)NC1=O,-6.04,-4.806890206734567
O=C1C=CC(=O)N1,-6.035,-4.51333660555416
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.414071740229494
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.374711922018755
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.948404971279506
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.021083301589612
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-5.737115799449843
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.239304674202328
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-3.9915016503912852
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-4.382221157186585
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-6.1682159704963695
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.836314315989358
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.612176104011151
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.8286248600851027
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-5.268468695596635
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.436192618123266
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-3.630074540923306
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-4.461946425343539
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-4.957915832202652
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.699167916498661
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.248267091026795
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.582990845462585
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-3.638264009752724
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.5902780274136505
O=C1NCNC(=O)N1,-5.943,-4.642574293722334
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.624746014567959
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-3.8042520652038108
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.3962111227541065
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.088582734319176
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-5.1713803844029105
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-5.737115799449843
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.793844362047632
NCCc1cc(O)c(O)cc1O,-5.922,-5.575697543639073
Cc1ccc(O)c(O)c1,-5.922,-4.695334627277913
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-5.326029103750394
