Smiles,docking score,gcnscore,SVMscore,XGBscore,gatscore,LGBMscore,RFscore,DNNscore,Ridgescore,mean,std
BrCc1ccc2c3c(cccc13)-c1ccccc1-2,-3.468,-3.752607345581055,-3.6256218636831488,-3.9436698,-3.8851358890533447,-3.888421249583989,-3.791100840883862,-4.475985527038574,-3.754831882397909,-3.889671799777735,0.2572127467893436
BrCc1ccc2cccc3c2c1-c1ccccc1-3,-3.718,-3.7586545944213863,-3.5030961117690715,-3.6316473,-3.890681028366089,-3.505648611708075,-3.791100840883862,-4.152094841003418,-3.5646319499907166,-3.724694409767827,0.22269467162749682
BrCc1cccc(CBr)c1,-3.763,-2.8827872276306152,-3.6482490662953393,-3.7724133,-3.512105941772461,-3.620824497699707,-3.68585552390296,-3.835997104644776,-3.685178419978549,-3.5804263852405507,0.2980564809606664
BrCc1cccc2c1-c1cccc3cccc-2c13,-3.872,-3.686510562896729,-3.650764569588575,-3.5957391,-3.852935791015625,-3.6524949957138784,-3.791100840883862,-3.95635986328125,-3.808197492921935,-3.7492629020377315,0.12272750387065856
BrCc1ccccc1,-2.775,-2.871633529663086,-3.521732097887134,-3.7558908,-3.4046788215637207,-3.608050064979723,-3.816458142220932,-4.017556667327881,-3.586868125047124,-3.5728585310862,0.34114252502307807
BrCc1ccccc1CBr,-3.04,-2.943474769592285,-3.540454508827997,-3.6550913,-3.5254569053649902,-3.586500353318389,-3.791100840883862,-4.0799880027771,-3.657474783279881,-3.597442683005563,0.3192634501882324
Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,-3.034,-3.5133447647094727,-2.711452851816512,-2.9164143,-3.5515050888061523,-2.7191400010919544,-3.791100840883862,-3.007342576980591,-2.9605995395908185,-3.1463624954849205,0.41280920616765476
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-2.183,-2.6267004013061523,-2.6788616304068102,-3.221054,-3.396700859069824,-3.2598875292915763,-3.791100840883862,-3.403592586517334,-3.0662516184429203,-3.18051868323981,0.3870550434259243
Brc1c2ccccc2cc2c1ccc1ccccc12,-2.951,-3.976541996002197,-3.247200742144969,-3.5015113,-3.2135472297668457,-3.672551602984149,-3.791100840883862,-3.650827884674072,-3.5267538541449346,-3.572504431325129,0.25883824143277
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,-3.337,-3.641237735748291,-3.30112730976656,-3.5000515,-3.802647352218628,-3.5605892950258364,-3.791100840883862,-3.713048696517944,-3.433299212783265,-3.592887742868048,0.17740925628716991
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-2.691,-3.948855876922608,-3.897403366883562,-3.7339811,-3.3915631771087646,-4.099214005742518,-4.376717050146298,-3.824415683746338,-3.868464937259197,-3.8925768997261607,0.2832656282236885
Brc1ccc(-c2ccccc2)cc1,-3.761,-3.8139729499816895,-3.4156923714786247,-3.6226368,-3.201565742492676,-3.773026878795025,-3.816458142220932,-4.167934417724609,-3.582456549081466,-3.6742179814718776,0.2914493930489526
Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-3.874,-3.5296006202697754,-3.509627087668009,-4.3941803,-3.5119383335113525,-3.968736841571329,-3.791100840883862,-3.767312049865722,-3.555939093486655,-3.753554395907088,0.30831106675263964
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,-3.667,-4.195531368255615,-3.920617509642624,-3.4562817,-3.4384546279907227,-3.5227622728513976,-3.791100840883862,-4.2656989097595215,-3.622203795741471,-3.7765813781406514,0.32533289216517025
Brc1ccc2c(c1)C1OC1C1CCCCC21,-3.648,-3.157994270324707,-3.845262738999729,-3.429285,-4.030807018280029,-3.97582818820995,-3.9519056865099342,-4.0921783447265625,-4.031026056807438,-3.8142859129822937,0.337219932118592
Brc1ccc2c(c1)C=CC1CCCCC21,-3.907,-3.582608222961426,-3.93912736984773,-3.59844,-3.950963973999024,-4.10758698799434,-3.791100840883862,-4.272633075714111,-4.011529448191955,-3.9067487399490557,0.23954883155405857
Brc1cccc(-c2ccccc2)c1,-3.437,-3.807009696960449,-3.289050074476444,-3.6375897,-3.230555772781372,-3.637796636506101,-3.816458142220932,-3.72570276260376,-3.520439764481063,-3.5830753187537647,0.22218623571058754
Brc1cccc2cc3c(ccc4ccccc43)cc12,-3.198,-3.961561679840088,-3.3406112303508486,-3.5096064,-3.207524538040161,-3.462677597661416,-3.791100840883862,-3.850646495819092,-3.4675132088422007,-3.573905248929708,0.2647163641958019
Brc1ccccc1,-2.509,-2.897249698638916,-3.14807799457532,-3.4930696,-3.3187973499298096,-3.5802452799271065,-3.816458142220932,-3.62508487701416,-3.321621516600222,-3.400075557363308,0.2913540975626329
Brc1ccccc1-c1ccccc1,-3.312,-3.806445598602295,-3.7350223594389593,-3.7013016,-3.3779211044311523,-3.847604870000461,-3.816458142220932,-4.316976070404053,-3.6269116817777047,-3.7785801783594444,0.26410118598128746
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-3.647,-3.8184332847595215,-3.845174753849536,-3.816419,-4.212958812713623,-4.142410795653173,-4.008388203705341,-3.980586051940918,-3.793732403626282,-3.952262913281049,0.16081691106342352
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,-2.866,-3.8128952980041504,-3.914128300746456,-4.1977167,-4.088675498962402,-4.163065075013877,-4.008388203705341,-4.164831638336182,-3.8115619913052474,-4.020157838259207,0.15830602417858275
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,-3.851,-3.494013786315918,-4.25606142606044,-3.6173177,-3.4974138736724854,-3.915485815125483,-4.354697412055399,-4.385322093963623,-3.5414183417341487,-3.8827163061159373,0.3968280476143815
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-3.959,-3.057192325592041,-4.251753297082353,-4.039351,-3.3767340183258057,-3.664513072731432,-4.650823710220484,-4.546287536621094,-3.6691794981690182,-3.906979307342778,0.562779769382146
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.628,-3.396453857421875,-4.527871089850809,-4.143049,-3.5612502098083496,-3.876347178221728,-3.952605250126028,-4.854992866516113,-3.400353966949856,-3.964115427361845,0.5282995710611287
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-3.418,-3.26540470123291,-4.563162854017889,-4.046596,-3.4194393157958984,-3.990466822132036,-4.05785056710693,-5.038474082946777,-3.688085582934249,-4.008684990770836,0.58242813290308
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.075,-3.88032865524292,-4.175091062779679,-4.168745,-4.604250907897949,-4.128678200007832,-3.68585552390296,-4.53128719329834,-3.9777716063471193,-4.1440010186846,0.3095357844420106
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-3.794,-3.3545942306518555,-3.973523995426103,-3.994403,-4.055357933044434,-3.613753948068081,-3.68585552390296,-4.076776027679443,-3.648637314495173,-3.800362746658506,0.26151432886140297
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-3.185,-3.4116969108581543,-3.085273681068564,-2.9013405,-2.8268260955810547,-2.681156497837493,-3.952605250126028,-3.4353840351104736,-2.78120682534205,-3.1344362244904773,0.43399336899278573
C#CC1(OC(C)=O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-1.919,-3.18510103225708,-3.4415353560785986,-3.361829,-2.892075538635254,-3.118109513720337,-4.650823710220484,-3.421038627624512,-3.323361620026069,-3.4242342998202924,0.528203274043925
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.36,-3.0552382469177246,-3.108469428348481,-2.9702785,-2.78084135055542,-3.11272183857121,-3.952605250126028,-3.5269601345062256,-3.2033468306368285,-3.2138076974577396,0.365908029507685
C#CCBr,-1.539,-1.8417459726333616,-1.6393202374462432,-1.8319845,-1.780284404754639,-2.0070400483258157,-3.791100840883862,-1.9000866413116453,-2.53971755626468,-2.1664100252025307,0.7090707713726088
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-4.3476338386535645,-4.280254645918241,-4.353944,-3.7269656658172607,-4.58237468895774,-3.791100840883862,-5.029398441314697,-4.357184184744134,-4.308607038286187,0.41530547316862665
C#CCO,-1.649,-2.784106731414795,-1.7486998960346654,-1.7844794,-2.1571896076202397,-2.1930442900191838,-3.791100840883862,-1.9573155641555784,-2.768483363974501,-2.398052461762853,0.688607671178404
C#CCOCCN1C=CN(C)C1/C=N/O,-1.841,-2.4398319721221924,-3.0887527752488086,-3.52911,-2.815393686294556,-3.318418565288461,-3.791100840883862,-2.980465888977051,-3.466234087870089,-3.1786634770856272,0.43512293545768754
C#CCOCC[n+]1ccccc1/C=N/O,-1.755,-3.2394580841064453,-1.8551379229771143,-2.1029994,-3.728873252868652,-3.9127719757297306,-3.791100840883862,-2.513174057006836,-3.7023780562165487,-3.1057366987236485,0.8284064997409527
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.378,-3.159613609313965,-3.998225124879371,-4.780339,-2.8488354682922363,-4.296418840374143,-3.791100840883862,-3.3900957107543945,-4.130943439658755,-3.79944650426959,0.6368695702592582
C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1,-2.569,-3.346053123474121,-3.998225124879371,-4.780339,-2.881218194961548,-4.296418840374143,-3.791100840883862,-3.3900957107543945,-4.130943439658755,-3.8267992843732737,0.6057929703637442
C#C[C@@](OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-2.958,-3.8184332847595215,-3.845174753849536,-3.816419,-4.212958812713623,-4.142410795653173,-4.008388203705341,-3.980586051940918,-3.793732403626282,-3.952262913281049,0.16081691106342352
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.784,-2.49177885055542,-4.563162854017889,-4.046596,-3.4779841899871826,-3.990466822132036,-4.05785056710693,-5.038474082946777,-3.688085582934249,-3.9192998687100604,0.7553250609123396
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,-3.925,-2.775336742401123,-4.251753297082353,-4.039351,-3.441255569458008,-3.664513072731432,-4.650823710220484,-4.546287536621094,-3.6691794981690182,-3.8798125533354386,0.6216750110483494
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.506,-2.9437408447265625,-2.606243792138694,-2.7458806,-3.100109815597534,-2.9522709181358158,-3.952605250126028,-3.464618444442749,-2.9800651710687283,-3.0931918545295134,0.4291740303945505
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-2.589,-3.749785900115967,-3.2813555891329864,-3.4483254,-2.3679232597351074,-3.371716045914087,-4.045335715119732,-3.655043601989746,-3.3966097519906384,-3.414511907999783,0.4905647693374633
C(=C/c1ccccc1)\c1ccccc1,-3.21,-3.758887767791748,-2.804918090046318,-3.4182003,-2.363776445388794,-2.9808895869366063,-4.045335715119732,-3.580172061920166,-3.0936247163495665,-3.2557255854441163,0.5488861541844807
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,-3.136,-4.925807476043701,-4.123409857176859,-4.486914,-3.5092687606811523,-4.382190322734364,-3.816458142220932,-4.0265212059021,-3.856259763717304,-4.140853691059551,0.4460389887095605
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,-3.583,-8.053296089172363,-4.158825144878673,-3.9923463,-4.2021002769470215,-4.988727431697704,-3.791100840883862,-4.124163627624512,-4.219236049528236,-4.691224470091546,1.401922629538925
C(=N/c1snc2ccccc12)\c1ccccc1,-3.328,-3.609169006347656,-3.425061770750981,-2.9239354,-3.631422758102417,-3.1343115448877645,-4.045335715119732,-4.258738994598389,-3.1970305982382445,-3.5281257235056476,0.456527566528676
C(=NC1CCCCC1)=NC1CCCCC1,-2.846,-4.41696834564209,-2.7603404954057296,-2.5558233,-2.927951574325561,-2.3200209556031823,-3.791100840883862,-3.147869348526001,-2.885814168094451,-3.1007361285601096,0.6876100988297182
C(CC1CO1)C1CO1,-2.046,-2.38387131690979,-2.6961447509944247,-2.9357054,-2.419914722442627,-2.3979216119315883,-3.791100840883862,-3.086533546447754,-3.0785066349079937,-2.848712353064755,0.4827690880435308
C(CCC1CO1)CC1CO1,-2.36,-1.8719311952590945,-2.7702438462552035,-2.9085617,-2.4703493118286133,-2.540560066148381,-3.791100840883862,-3.1968789100646973,-3.088652752569914,-2.8297848278762205,0.5689562502717069
C(CCOCC1CO1)COCC1CO1,-1.334,-1.9131699800491333,-2.4894741264713587,-2.496673,-2.3382692337036133,-2.699555006830573,-3.791100840883862,-2.862837791442871,-3.014355938799397,-2.700679489772601,0.5543911708044208
C(CCOC[C@H]1CO1)COC[C@H]1CO1,-1.589,-1.831761360168457,-2.4894741264713587,-2.496673,-2.435433864593506,-2.699555006830573,-3.791100840883862,-2.862837791442871,-3.014355938799397,-2.7026489911487532,0.5638233634745696
C(CC[C@H]1CO1)C[C@H]1CO1,-2.011,-1.8066312074661253,-2.7702438462552035,-2.9085617,-2.578753471374512,-2.540560066148381,-3.791100840883862,-3.1968789100646973,-3.088652752569914,-2.8351728493453368,0.5768050993002022
C(COCC1CO1)OCC1CO1,-2.393,-1.8993290662765503,-2.438368649442729,-2.5063987,-2.1851649284362797,-2.66193007515268,-3.791100840883862,-2.656674861907959,-3.1141891771210526,-2.6566445374026393,0.5809357056965112
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-3.842051506042481,-6.285505427832489,-6.3554397,-3.627629041671753,-5.292578725317184,-4.087947685832331,-6.551487922668457,-5.072468825621437,-5.139388604373266,1.1885382692420976
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-4.035,-3.9033241271972656,-3.9772984532347,-3.1099567,-4.294172763824463,-3.4473729942718703,-3.7112128252400303,-3.963693141937256,-3.5644597636050777,-3.746436346163833,0.36917440483790637
C/C(C(=O)O)=C(/Cl)C(=O)O,-1.402,-2.115551471710205,-1.8346817496452796,-1.3083149,-1.9789881706237795,-1.8078465066291187,-3.816458142220932,-2.3043289184570312,-2.171778614733848,-2.1672435592525243,0.7323500243056422
C/C(C=O)=C(/Cl)C(=O)O,-1.744,-2.1479554176330566,-1.7005086433158354,-1.6601894,-2.014676094055176,-1.698517067352112,-3.816458142220932,-1.892388105392456,-1.8943406832734584,-2.1031291941553785,0.7126754236816067
C/C(C=O)=C/c1ccccc1,-3.028,-2.7972702980041504,-3.528829612738345,-3.5799341,-3.265049457550049,-3.0503174741958925,-4.045335715119732,-3.664690971374512,-3.0882758364050464,-3.377462933173466,0.40220358305314324
C/C(Cl)=C\C=O,-2.458,-1.845070719718933,-1.712232727830843,-1.553861,-2.269370079040528,-1.6893438241760217,-3.791100840883862,-2.040431261062622,-2.13231026029305,-2.1292150891257324,0.7139959174756837
C/C=C(/C)C#N,-1.347,-1.6733568906784058,-2.115442258000443,-1.7559294,-2.505371570587158,-1.613240846225712,-3.791100840883862,-2.4180586338043213,-2.2484474480159187,-2.2651184860244777,0.7037466108371434
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.2962803840637207,-4.082264875913878,-4.428627,-4.138946056365967,-3.536373493350942,-3.9519056865099342,-3.503595352172852,-3.606138655448499,-3.8180164379782244,0.38893236987869684
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-3.974,-4.288476467132568,-3.893884760730897,-3.7952273,-3.88102388381958,-3.59636372086362,-3.791100840883862,-4.074828147888184,-3.5446467024631416,-3.8581939779727312,0.24177961917063062
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,-4.976,-3.405625343322754,-3.928448751820048,-4.519164,-4.0986328125,-4.079546227702214,-3.9519056865099342,-3.450418472290039,-3.5002361508435573,-3.8667471806235687,0.3884133326928988
C/C=C(\C)CCl,-1.767,-1.8026745319366453,-2.566703234241508,-2.6450355,-2.4300031661987305,-2.222507579928971,-3.791100840883862,-2.921799898147583,-2.709722107678777,-2.6361933573770093,0.5774450968553465
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-5.466,-4.07462215423584,-5.565880720648688,-5.668896,-4.374098300933838,-5.720927982264699,-4.05785056710693,-5.746857643127441,-5.051334493653957,-5.032558482746424,0.7535680634348338
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.385,-3.590875625610352,-3.819185775427949,-3.9479055,-3.1333584785461426,-3.711606379486872,-4.05785056710693,-3.780224561691284,-3.522990251443121,-3.6954996424140814,0.28646896390737375
C/C=C(\Cl)C=O,-2.351,-1.85867178440094,-1.9492064070426376,-1.79666,-2.0925893783569336,-1.7621778500867975,-3.791100840883862,-1.8037292957305908,-2.445219598241568,-2.187419394342916,0.6858581323947956
C/C=C/C,-1.837,-1.47964346408844,-1.736908192310378,-1.7561463,-1.5359156131744385,-1.7407416582297706,-3.791100840883862,-2.1558310985565186,-2.2085266335301488,-2.0506017250966946,0.7499873037341748
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-2.273,-2.945314407348633,-3.942836568567281,-2.9319818,-2.9863734245300293,-2.928586195922233,-4.05785056710693,-4.098668098449707,-3.1759815136455263,-3.383449071946292,0.5454574462107442
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-3.595095157623291,-3.833661862807455,-3.7824013,-3.0753955841064453,-3.5899535757624537,-4.256444049096639,-3.837186574935913,-3.44324127619742,-3.676672422566202,0.34391094300313313
C/C=C/C1OC(=O)C=CC1O,-4.616,-3.80247163772583,-4.145648280118673,-5.082039,-3.2298755645751958,-4.58287542642047,-4.05785056710693,-3.968593835830689,-4.048759832141815,-4.11476426798995,0.5431677642080273
C/C=C/C=C/CCCCCCCO,-0.176,-3.2010669708251958,-3.196766869482892,-2.9738636,-3.203416347503662,-3.2150325668263333,-3.791100840883862,-3.797545909881592,-3.138742935135604,-3.3146920050673923,0.3062134201488737
C/C=C/CC,-1.063,-1.6970744132995603,-2.2102817444796625,-1.9601148,-1.9977192878723145,-1.913773572958553,-3.791100840883862,-2.7226755619049072,-2.503808181668792,-2.3495685503834562,0.6709857198027749
C/C=C/CC#N,-1.267,-1.7792097330093384,-1.7878685660134042,-1.5588585,-2.280402898788452,-1.8187490344467665,-3.791100840883862,-2.196485042572021,-2.048579608880455,-2.1576567780742875,0.7020373314915542
C/C=C/Cl,-1.82,-1.6200779676437378,-1.8090668234562248,-1.7561463,-1.986490249633789,-1.72492869680344,-3.791100840883862,-2.3324077129364014,-2.185106313756977,-2.150665613139304,0.7058235344153213
C/C=C/c1cc(OC)c(OC)cc1OC,-3.449,-2.849320411682129,-3.452331237428738,-3.5402312,-3.099210739135742,-3.2625106528517445,-3.9896943228735706,-3.667137384414673,-3.031037450115075,-3.3614341748127092,0.37385356447688883
C/C=C/c1cc(OC)ccc1OC,-4.116,-2.858250617980957,-3.6335746837151017,-3.3518326,-3.06917405128479,-3.102766031146523,-3.9896943228735706,-3.886871814727783,-2.9184378949536924,-3.351325252085302,0.43848688456406426
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-5.234,-3.95040512084961,-4.505356121007869,-4.1316037,-3.7573318481445312,-4.388375276860652,-4.256444049096639,-4.190160274505615,-4.239976310278447,-4.17745658759292,0.23678609047718452
C/C=C/c1ccc(OC)cc1,-3.057,-2.757434368133545,-3.50850205632015,-3.465359,-2.997987985610962,-2.909270666942553,-3.9896943228735706,-3.971242427825928,-2.8333157039240544,-3.3041008164538455,0.5004254182132144
C/C=C/c1ccc(OC)cc1OC,-3.032,-2.865485668182373,-3.9260511194035512,-3.5334692,-3.072390556335449,-3.5429323507378303,-3.9896943228735706,-4.015779972076416,-3.2006124745165923,-3.518301958015723,0.4412197234539998
C/C=C/c1ccc2c(c1)OCO2,-3.615,-2.9682106971740723,-3.596483947067848,-3.3008711,-3.1128687858581543,-2.8172241027182148,-3.9896943228735706,-3.424888610839844,-2.80918469120002,-3.2524282822164654,0.4106004025930875
C/C=C/c1cccc(OC)c1OC,-3.527,-3.090405941009521,-3.696396272549415,-3.4680972,-3.180143117904663,-3.4346445967257453,-3.9896943228735706,-4.179088592529297,-2.9713297936020195,-3.501224979649279,0.43001301646912155
C/C=C1/CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,-1.617,-3.142043113708496,-3.8322590265259664,-3.8085928,-3.1317381858825684,-3.923775960675621,-4.1704528179389495,-3.49043345451355,-3.3492517962476267,-3.6060683944365977,0.3838305102831322
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.122957706451416,-4.490703428236571,-4.660268,-4.40325927734375,-4.652918298350657,-4.378803986648284,-3.886497259140015,-4.264436235519592,-4.357480523961286,0.26315283120919086
