Smiles,docking score,XGBscore
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.462,-7.4382625
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-3.1395493
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-3.6791303
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.0629992
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-6.774843
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-7.1679354
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.567404
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-3.7636976
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-7.1303897
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-7.1982594
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-5.9887037
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-6.2431455
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-7.115606
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-4.2726445
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-2.6952329
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-4.832316
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.1395493
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-7.0332227
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-6.0354886
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-3.506833
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.8990564
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.1514506
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-7.0873528
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-6.345207
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.0665407
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-5.0504565
NNc1nnc(NN)c2ccccc12,-6.953,-4.5304117
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.588379
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.8474236
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.607688
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-4.330932
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-6.872798
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-3.1475477
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-4.320846
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.916086
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-2.7284458
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.5745044
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-4.0585675
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.8474236
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.813761
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-3.5554035
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-6.499677
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.776966
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-7.61189
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-4.3338003
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-4.852093
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-2.337828
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-7.1153703
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-3.900268
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.8073254
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.7099943
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-6.2717037
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.5097327
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.727269
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-4.7512894
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-2.7495813
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-3.371399
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.6952767
Oc1ccc(O)c(O)c1,-6.668,-5.2119913
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.2825956
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-6.603753
CCN1CCNC(=O)C1=O,-6.63,-3.6713767
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.614881
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-6.6146846
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-4.8970637
O=C1NC(=O)c2ccccc21,-6.593,-3.318968
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-3.7529821
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.533322
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-5.710569
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.5256786
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.4197907
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-3.5447457
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.533322
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.2444162
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-3.9416752
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.0718617
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.5317183
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-3.5944772
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.939694
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.2705626
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.548373
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.1249204
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-4.5757074
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.428569
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-5.5400033
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-3.842395
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-3.842395
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.7241364
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-6.375042
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-6.3701215
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.3330173
O=C1NC(=O)C2CC=CCC12,-6.424,-3.3330173
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-6.5930123
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.5078325
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.5203786
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-5.894602
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.062392
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.484402
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.483203
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-5.429329
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-6.499677
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-5.117927
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.3988037
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-4.900731
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.428569
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-1.5508296
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-3.9311128
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-2.55851
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-2.785379
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-5.2764344
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.235976
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-4.3549056
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.588379
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-3.938954
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.0433946
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.2878976
[O-][NH+](O)c1cccnc1O,-6.277,-2.7433798
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.744161
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.3047314
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.651745
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-4.8582697
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.8825483
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.2503133
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-3.5807211
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-6.5486417
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-5.10518
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.865515
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.2004614
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-4.9555006
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.2027805
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.0090132
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.187386
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.826386
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-4.1209693
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-6.136213
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.203446
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-2.8035166
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.0309372
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-4.612251
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.164469
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-5.07091
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.3964038
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.365399
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.79357
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-4.938362
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.2705626
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.8073254
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-3.4742632
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-4.707551
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-5.117927
O=NN1CCCNC1=O,-6.085,-4.1891737
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.772783
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-5.481923
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.0629992
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.5903292
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-4.6368437
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.518154
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.5293694
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.2960236
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-6.1066885
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.570804
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.169146
O=NN1CCC(=O)NC1=O,-6.04,-2.4842954
O=C1C=CC(=O)N1,-6.035,-3.4960592
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.029154
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.23422
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.920051
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.500696
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-4.704752
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-2.8377173
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-3.2789104
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.07484
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.8168855
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.5650606
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.5708556
CCc1cccc(CC)c1NC(=O)CO,-5.976,-4.107389
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-6.014306
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-4.909303
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-3.9284532
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.0309372
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-2.629096
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.92328
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.0476665
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.5372376
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-3.3851745
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-4.270871
O=C1NCNC(=O)N1,-5.943,-3.8435123
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.019671
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-2.4025524
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.368784
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.806032
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.149194
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-4.704752
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-5.37979
NCCc1cc(O)c(O)cc1O,-5.922,-5.932158
Cc1ccc(O)c(O)c1,-5.922,-4.320458
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.445831
O=[N+]([O-])c1ccc2cc3c(cc2c1)C(O)C(O)C=C3,-5.906,-4.7358403
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](C)[C@]2(O)[C@@H](C=C(CO)C[C@@]3(O)C(=O)C(C)=C[C@@H]23)[C@H]2C(C)(C)[C@@]12OC(C)=O,-5.904,-4.803533
O[C@H]([C@H](O)[C@@H](O)CBr)[C@H](O)CBr,-5.895,-5.10518
CCCCN(CC(O)c1ccc(O)cc1)N=O,-5.89,-4.8335958
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,-5.88,-4.8878393
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C,-5.878,-3.2723136
O=[N+]([O-])c1ccc(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,-5.878,-5.960679
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2NC12,-5.876,-3.2221453
O=NN(CC1(O)CCC(O)C(O)C1O)C(C(=O)O)C(=O)O,-5.876,-5.5370293
CCNc1snc2ccccc12,-5.874,-3.7947092
COc1ccc(Cc2cnc(N)nc2N)cc1OC,-5.869,-4.016843
OC1C=Cc2c(ccc3ncccc23)C1O,-5.865,-4.5992064
