Smiles,docking score,LGBMscore
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.330632500001177
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-6.78307014159678
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-7.31663349997885
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-5.125544501232815
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-5.848204461890566
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-6.101322288430571
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-5.251085502749198
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-2.026331092843479
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-4.694168730777982
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-2.9778364160657977
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.429368645162831
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-4.9166256667097255
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.032601018789726
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.409045863127878
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-5.996891360104331
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-7.151490724526387
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-5.958128111306847
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.609717324775353
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-5.812276386433925
NNc1nnc(NN)c2ccccc12,-6.953,-4.320969219754345
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.728219466101304
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-5.957728443034119
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.735731113656078
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.0362929665702536
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-5.009786137603583
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-3.5943996885102556
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-4.4511548716336415
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.31513638434335
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.4512705723654284
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.5254495137388195
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-5.393917448625915
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-5.957728443034119
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.576211615104202
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-3.5048241593702647
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-5.935413521531848
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-5.848981886153681
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-5.911567785933408
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-3.9139752128507705
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-3.8807784858687477
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-3.57580057105527
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-5.973133080549407
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.289282370329866
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-7.063370388299434
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.8124740444189325
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-5.109674628423883
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.618682493593042
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-7.313414170262737
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.772636069228138
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.102258561901099
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.79455101233245
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-6.079343186608428
Oc1ccc(O)c(O)c1,-6.668,-4.6118311949869994
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.8698734362274725
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-5.268032641167388
CCN1CCNC(=O)C1=O,-6.63,-3.095539222591912
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.8118426347708265
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-5.615609078070168
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-4.347815587080294
O=C1NC(=O)c2ccccc21,-6.593,-3.211758419300678
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-4.751473762222729
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.976260765323822
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-5.96067856250287
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.837585185489206
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.523153684168902
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-5.249273698850724
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.976260765323822
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.5069751968730345
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-4.687787239323627
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-5.429610138612406
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.374745195296438
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-3.502650458378289
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.507237781671127
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.225248121329194
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.773608250654645
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.027869831278816
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-4.624733927845736
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.081907429060403
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-4.922622399903023
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-4.4504717688053175
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-4.4504717688053175
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.12374450160573
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.7971289966417325
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-5.6810153608087415
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.355520065005383
O=C1NC(=O)C2CC=CCC12,-6.424,-3.355520065005383
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.851717794618759
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.69084819642465
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.9920191634355575
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-5.397163373288781
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.4857658175313
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.973418176508308
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-3.580810146576408
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-4.76608426287648
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.935413521531848
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-3.4950257532655704
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.118840618803925
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-4.635833347500282
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.081907429060403
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-3.7015389765263906
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-4.573470530700217
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-3.022523534772604
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-5.253686051403924
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.594330429744028
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-5.016807667621738
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.321593863616572
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.728219466101304
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.237989247017912
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.458762842901371
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.4938698409540563
[O-][NH+](O)c1cccnc1O,-6.277,-3.221671386327776
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.06903023479022
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-4.439958159788607
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-3.728167263818294
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.498799693802793
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-5.829456033123138
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.61364687728061
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.160594575761916
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-4.7771670249308125
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.617631432668011
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-6.187023577512638
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.330362089279355
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-4.582635607659802
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-2.883860125101498
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.273736704600437
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.718877746978738
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.503372753117885
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.2583267856403344
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.170934293211174
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.699973458493299
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.314716797085814
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-2.322924653609685
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-4.40769525046119
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.179695856260092
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.632366076354393
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.9842380246978406
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-2.2860004674453593
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.006257957407921
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-4.551771387250089
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.225248121329194
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-7.063370388299434
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-4.254868703247827
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-4.6229877616768045
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-3.4950257532655704
O=NN1CCCNC1=O,-6.085,-3.3700153582698413
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.4686134732575296
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-4.594606266038885
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.398307799341941
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.3173400019424113
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-4.588696299776591
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-4.81372484868976
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.245646569291922
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.2723927104447132
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.588086522773078
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.432811205121716
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.008220078306687
O=NN1CCC(=O)NC1=O,-6.04,-3.3748551933145845
O=C1C=CC(=O)N1,-6.035,-3.3591693102896905
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.083782690295461
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.6219783692219965
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-5.18648522263004
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.387379984782132
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-4.494923571276873
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.739613475424299
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.400230308410925
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-2.664881962426782
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.579950882093515
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-4.551771387250089
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.439420209154547
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.878535193366187
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-3.728167263818294
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-3.787921614299665
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.138191488601366
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-2.322924653609685
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.6992653296299185
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.5164982624724095
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-3.8456251647755795
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.316668087364825
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-5.460695493814723
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-4.551771387250089
O=C1NCNC(=O)N1,-5.943,-2.9788325545687337
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.827612396730521
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.361024133401413
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-5.023278319607041
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-4.934719320791569
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.260517854579289
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-4.494923571276873
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-3.3902742620540742
NCCc1cc(O)c(O)cc1O,-5.922,-4.98874836520982
Cc1ccc(O)c(O)c1,-5.922,-4.6602575605030045
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.546015850891689
