Smiles,docking score,Ridgescore
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.8524856523210484
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.105535707853391
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.4275723561019795
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.6730962623152585
Oc1ccc(O)c(O)c1,-6.668,-3.9128599745014343
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.815783532347389
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-6.198935133683941
CCN1CCNC(=O)C1=O,-6.63,-2.9352237567274804
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.382307502148032
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-6.079251886729178
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.538769509238476
O=C1NC(=O)c2ccccc21,-6.593,-2.7135311359536844
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-4.627850643670113
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.839020020497637
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-5.911882473600537
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.7141029870056563
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.305408894545344
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-4.148682245886458
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.839020020497637
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.4592848727831207
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-3.9491687989542696
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.444515511172553
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.003451804616626
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-3.787935218266336
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.269167445341777
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.0963245221874836
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.345008475124077
OCC(O)C(O)C(O)C(O)CO,-6.458,-4.610616290242149
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-6.083136327473188
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.611444993823817
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-5.115746207385228
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-3.866408406185905
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-3.866408406185905
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-4.86392026096192
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-4.808350373984513
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-5.737851014293552
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-2.5821474898645302
O=C1NC(=O)C2CC=CCC12,-6.424,-2.5821474898645302
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.577623460307262
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.246802305980831
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.696840472194859
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-4.875512114165014
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.877226407623127
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.112035342173197
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-5.198727591128268
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-4.3931330163783375
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.956657458659556
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.292226419479931
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-5.920400240315315
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.04950920378881
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.611444993823817
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-3.0222281431377658
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.259226017472905
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-3.060850112927585
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-4.034966966710911
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-3.9399920539077713
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.715129713789329
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.194823026588997
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.5422126770186075
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-3.740628555197918
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.400348475503623
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.7357719691699316
[O-][NH+](O)c1cccnc1O,-6.277,-2.524489336104692
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.3022446492733035
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-4.339490334139912
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-4.290875779681497
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-4.979949456937685
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.356398277121594
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-5.4292162108658015
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-4.665800022700198
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-6.238717054561686
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.22729017310497
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.137283256189965
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.193584365588752
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-5.368270352104913
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-2.314079077410344
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-2.931165790922832
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-5.116706952664657
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.332684025786904
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.169098899642321
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.810669674222572
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.9215426222169505
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.634383873919326
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-2.4494557839576854
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.70353276721131
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.09992965858104
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.630562088232308
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-4.302943367727898
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-2.58133063721981
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.365492338842772
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.592316094465797
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.0963245221874836
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.886725495847367
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-3.6679610202599022
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.281256556924539
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.292226419479931
O=NN1CCCNC1=O,-6.085,-3.134404587152442
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.423764189219511
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-4.883582565244138
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.314253466044054
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.7275640076361745
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.4186064582556845
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-6.0980562325234775
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.2822196263135925
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.3825746643512833
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.1294456154529815
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.3979089389956005
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.753372832301118
O=NN1CCC(=O)NC1=O,-6.04,-2.7183370685165666
O=C1C=CC(=O)N1,-6.035,-3.0391409533956306
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.287592278455751
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-3.4888546512987824
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-3.8414783830003874
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.28985421357539
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-4.761190610796373
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.368395834521046
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.079879889180003
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-2.6886897055037204
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.207247762066296
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.319551277198517
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-3.893414221902056
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.332021480982943
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-4.201625958605043
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.055976131536545
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-4.188296155039916
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-2.4494557839576854
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-2.7938918582463774
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-5.096826957344366
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.618343757402396
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-3.9034534390601046
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-5.333441163921599
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.282209519145952
O=C1NCNC(=O)N1,-5.943,-3.0380647772566345
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.354793639424983
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-3.608427756581068
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-5.05844937803842
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-4.446556892842121
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.547340339680751
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-4.761190610796373
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-5.279266960580577
NCCc1cc(O)c(O)cc1O,-5.922,-5.219367342654889
Cc1ccc(O)c(O)c1,-5.922,-4.01669226276057
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-5.622142134618095
