Smiles,docking score,LGBMscore
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-5.487105844654398
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.6244604433074565
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-5.991148617705561
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-5.202630331195971
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.09697523548823
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.315219892547288
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-5.874381008194089
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-6.229280255661202
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-5.377050935944844
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.630994222818639
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-5.817295198301284
NNc1nnc(NN)c2ccccc12,-6.953,-4.432360966754981
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-7.044576479470931
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.003925415992581
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.761905005556867
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-4.328101979030434
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-4.919906250084602
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-4.395967294901379
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-5.277449582748712
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.6911467880340245
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-4.018225175230156
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-5.057144215272327
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-5.316409056045569
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.003925415992581
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.662142403448529
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-4.36923061404963
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-5.382368244173278
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.352609088707944
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-5.1314014877793985
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-4.103286492879525
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-4.747299003409052
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-4.198553013648337
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-5.901319490618113
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.051090217431028
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.999756128680217
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-5.347450815510068
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.810276178854391
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.796745674509992
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.980691052535135
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-4.275329429630697
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.750307335565798
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.193260832150102
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.35600251351169
Oc1ccc(O)c(O)c1,-6.668,-5.017139342676629
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.7611724018494166
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-4.8050865622186425
CCN1CCNC(=O)C1=O,-6.63,-4.062945851111933
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.9948388581489995
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-4.981803729830679
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.100058466627494
O=C1NC(=O)c2ccccc21,-6.593,-3.661066717186582
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-5.411836580460336
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-7.024101928543265
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-5.605128420604502
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.166930300586198
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-5.053047558940827
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-5.1280034031027455
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-7.024101928543265
CCNc1nc(Cl)nc(NCC)n1,-6.523,-4.137729290692073
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-4.383555422452538
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.946498201709994
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-4.992381175638861
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.03471241069339
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-5.594459375677451
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.0901483453325405
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.641348638813623
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.038439776717015
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-5.733393424649767
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.097556854212572
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-5.0672634437870006
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-5.070503467946381
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-5.070503467946381
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.326105046566466
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-6.147919773518117
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-4.7607751057122085
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.76110392116194
O=C1NC(=O)C2CC=CCC12,-6.424,-3.76110392116194
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.621890629673054
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.743415118920631
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.791988147318281
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-4.6322376073306275
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-5.090636896225604
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-6.036343639299372
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.127609388603751
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-5.487105844654398
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.382368244173278
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.288227584815729
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.1730824168947525
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-5.224803141778284
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.097556854212572
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-5.101136770170164
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.084244317193323
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-3.6981751467098367
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-3.722441851242165
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-5.021585839537051
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.57547438185544
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-4.912912301039328
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-7.044576479470931
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.686157461086684
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.229925307210499
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.8059590202450835
[O-][NH+](O)c1cccnc1O,-6.277,-3.7789542317439198
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.1936199528558715
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-4.757763139296586
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-4.857603362341868
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.728321874509123
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-5.638370198710544
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.197715328996649
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.922674578901849
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.629822837945825
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.403561722852749
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-6.032340335678958
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.63406097814122
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-5.312449124048826
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.5546111986675473
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.5751781539062004
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.619528199558104
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.6898504876863867
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.665517102252989
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-4.604538684046061
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.6992826423630945
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.723097922271956
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-4.332821209644196
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-4.667347195001898
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.0901483453325405
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.745422609594369
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.4183866633986137
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-4.366315992359782
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.055340752104192
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.19855410330792
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.0901483453325405
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.999756128680217
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-3.998694934073762
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.19855410330792
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.288227584815729
O=NN1CCCNC1=O,-6.085,-4.366030538708924
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.121544191876386
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-4.19733454407421
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.533900689353402
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.707847874120382
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.16771733188548
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-4.991786904347217
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.44340499547323
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.1809592519832735
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-4.992675849987587
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.886428169644791
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.571017840959279
O=NN1CCC(=O)NC1=O,-6.04,-4.164753990081733
O=C1C=CC(=O)N1,-6.035,-3.621063171963403
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.597156634990091
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.934547215435041
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.613996435610642
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.441492716017328
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-5.149020704710253
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-3.844566804067971
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-3.693127102750563
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-4.426180786802414
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-4.743913053726027
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.19855410330792
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-5.228654586768413
CCc1cccc(CC)c1NC(=O)CO,-5.976,-4.211837254975283
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-4.858198698101305
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-4.711517150354709
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-4.9681814221505265
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-4.332821209644196
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-4.009368933102256
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.431835198586005
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.477806569388783
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.694380771355944
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.6980996725087
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.126045947450684
O=C1NCNC(=O)N1,-5.943,-3.8167047152333957
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.837018983148809
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-3.594350223829089
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-5.004794865469374
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.055539623903878
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-5.002266648449586
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-5.149020704710253
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.162015624858824
NCCc1cc(O)c(O)cc1O,-5.922,-5.082105976150654
Cc1ccc(O)c(O)c1,-5.922,-4.758981175578288
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.69637383459421
