Smiles,docking score,gcnscore,SVMscore,XGBscore,gatscore,LGBMscore,RFscore,DNNscore,Ridgescore,mean,std
BrCCCCCBr,-2.665,-2.387610912322998,-2.6739702965971253,-2.19273,-2.88893723487854,-2.1351819527847127,-3.695803313946031,-2.354755163192749,-2.6992109617224167,-2.628524979430572,0.5043034059980609
BrC[C@@H](Br)[C@@H]1CC[C@@H](Br)[C@@H](Br)C1,-3.324,-2.7032413482666016,-3.423948068449339,-3.0536077,-3.353069305419922,-3.1532261076708883,-3.695803313946031,-3.2869060039520264,-3.26684653843927,-3.24208104826801,0.2897403104644445
BrC[C@H]1CO1,-2.446,-2.4935333728790283,-3.131727363750856,-2.7195468,-3.513710260391236,-2.634463933374588,-3.695803313946031,-3.2667293548583984,-3.185459583720209,-3.0801217478650433,0.42901140337175614
BrCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,-2.942,-2.590541362762451,-3.6363117813049537,-3.6738577,-3.72411584854126,-3.648608018142959,-3.695803313946031,-3.422466516494751,-3.83293772975988,-3.5280802838690355,0.395894026768815
BrCc1c2ccccc2c2ccc3cccc4ccc1c2c43,-3.209,-3.159634113311768,-3.4456550082338477,-3.3689418,-3.7864675521850586,-3.5577409089968857,-3.695803313946031,-3.5162501335144043,-3.542620746932508,-3.5091391971400627,0.19314227584522278
BrCc1c2ccccc2cc2c1ccc1ccccc12,-3.187,-3.592758655548096,-3.542324606892387,-3.4516973,-3.6848304271698,-3.5478798877841173,-3.695803313946031,-3.609974145889282,-3.583576081550407,-3.588605552347515,0.07909679647309661
BrCc1c2ccccc2cc2ccc3ccccc3c12,-3.271,-3.5649566650390625,-3.737030013212177,-3.4198742,-3.817905426025391,-3.5478798877841173,-3.695803313946031,-3.936250925064087,-3.5762779179999424,-3.661997293633851,0.16677882096657023
BrCc1c2ccccc2cc2ccccc12,-3.697,-3.793992042541504,-3.724174149033536,-3.5946002,-3.933131694793701,-3.5478798877841173,-3.695803313946031,-3.879203081130981,-3.7110164929950047,-3.734975107778109,0.13119537301644785
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.264,-3.5586419105529785,-3.973951462715137,-3.5899665,-4.026090621948242,-3.5999010290893336,-3.569824640110906,-3.7854621410369873,-3.5981034934492686,-3.712742724862857,0.19154524486873722
BrCc1ccc(Br)cc1,-3.221,-3.096266269683838,-3.6799992518073834,-3.691134,-3.260327816009521,-3.531455650836264,-3.695803313946031,-3.531619071960449,-3.509863983535592,-3.4995586697223846,0.2170580958460816
BrCc1ccc(CBr)cc1,-3.66,-3.17958927154541,-3.54437175823671,-3.691134,-3.3222689628601074,-3.531455650836264,-3.695803313946031,-3.5749192237854004,-3.553127299190426,-3.5115836850500433,0.17705639013585792
BrCc1ccc2c(c1)-c1cccc3cccc-2c13,-3.297,-3.4943222999572754,-3.838499692191471,-3.5706866,-4.028023719787598,-3.608190922538325,-3.5072269051485003,-3.43157696723938,-3.734723560490456,-3.651656333419125,0.202116352409596
BrCc1ccc2c3c(cccc13)-c1ccccc1-2,-3.468,-3.541295528411865,-3.7153698271334297,-3.2388577,-4.049566745758057,-3.575927925005242,-3.695803313946031,-3.809297561645508,-3.5216026283367965,-3.643465153779616,0.2372117896206986
BrCc1ccc2cccc3c2c1-c1ccccc1-3,-3.718,-3.3957252502441406,-3.8244687792786487,-3.4321167,-4.060299873352051,-3.533377634984833,-3.695803313946031,-4.154706001281738,-3.631182744460636,-3.7159600371935095,0.2795121428927392
BrCc1cccc(CBr)c1,-3.763,-3.64665412902832,-3.751276201562442,-3.653787,-3.5239851474761963,-3.602919602122839,-3.633205578983625,-3.867682456970215,-3.566334524182995,-3.655730580040829,0.10874847273676934
BrCc1cccc2c1-c1cccc3cccc-2c13,-3.872,-3.291748523712158,-3.893919454231845,-3.7433076,-4.037552833557129,-3.570281978135963,-3.569824640110906,-3.7795498371124263,-3.713513014495016,-3.699962235169431,0.22689665442835302
BrCc1ccccc1,-2.775,-3.514857769012451,-3.5619341961416557,-3.6093802,-3.8457767963409424,-3.529327350072648,-3.8063701956664615,-3.879969596862793,-3.51704297213032,-3.6580823845284085,0.158137392478901
BrCc1ccccc1CBr,-3.04,-3.729794502258301,-3.577962948523443,-3.6105146,-3.5320286750793457,-3.529327350072648,-3.695803313946031,-3.8774802684783936,-3.534199265785204,-3.635888865517921,0.12378365421886328
Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,-3.034,-2.369792461395264,-2.9342821314398906,-2.5589495,-3.5005502700805664,-2.4667061740902323,-3.695803313946031,-3.0308895111083984,-2.818689756590029,-2.9219578898313014,0.4781219287747919
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-2.183,-2.61968994140625,-2.8868736769616428,-3.0057955,-2.340949773788452,-3.13675380511714,-3.695803313946031,-2.9160404205322266,-2.857042144526323,-2.9323685720347585,0.3938005347291761
Brc1c2ccccc2cc2c1ccc1ccccc12,-2.951,-3.117163181304932,-3.408189312632934,-3.8106053,-3.606547355651856,-3.5478798877841173,-3.695803313946031,-3.4690587520599365,-3.547262892556741,-3.5253137494920685,0.20754259438365047
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,-3.337,-2.266078233718872,-3.7600098752607543,-3.568335,-3.0186500549316406,-3.33083679922387,-3.695803313946031,-3.2952723503112797,-3.349270721649764,-3.285532043630276,0.4766177444167904
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-2.691,-2.809659004211426,-3.952316320223556,-3.9340963,-2.987246036529541,-3.692439291401125,-3.695803313946031,-3.3553357124328613,-3.6544415292381536,-3.5101671884978365,0.42288832629863604
Brc1ccc(-c2ccccc2)cc1,-3.761,-3.2469968795776367,-3.495039850983121,-3.4371374,-3.790459156036377,-3.419514022347419,-3.8063701956664615,-3.6509969234466553,-3.4505059356871373,-3.5371275454681004,0.19527131142150408
Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-3.874,-3.5036816596984863,-4.024027974152341,-3.9984658,-3.358703136444092,-3.747191567909846,-3.701532822142753,-3.9579501152038574,-3.4254455434640594,-3.7146248273769293,0.26498979014597407
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,-3.667,-2.9556069374084477,-4.543168756468636,-3.7015202,-2.9403812885284424,-3.4965738140054774,-3.695803313946031,-3.849921464920044,-3.6622295387278703,-3.6056506642506183,0.5121615234620596
Brc1ccc2c(c1)C1OC1C1CCCCC21,-3.648,-4.478304862976074,-4.053494913906608,-3.9823928,-3.4604713916778564,-3.715190518199021,-3.695803313946031,-3.5712225437164307,-4.002837674550058,-3.8699647523715095,0.3262941879408176
Brc1ccc2c(c1)C=CC1CCCCC21,-3.907,-4.286995887756348,-4.20368621711132,-3.4568977,-3.3340532779693604,-3.453844637112347,-3.695803313946031,-4.199456691741943,-3.8411269555889063,-3.8089830851532818,0.38289220522540257
Brc1cccc(-c2ccccc2)c1,-3.437,-3.380144596099853,-3.696725133186339,-3.440531,-3.852872848510742,-3.3796787685324907,-3.8063701956664615,-3.647818565368652,-3.5099052495660583,-3.5892557946163244,0.18810235353535562
Brc1cccc2cc3c(ccc4ccccc43)cc12,-3.198,-3.195796489715576,-3.630568079451258,-3.2866497,-3.587655067443848,-3.5478798877841173,-3.5040912635258628,-3.64863920211792,-3.3942885195045123,-3.474446026192887,0.16610808331032606
Brc1ccccc1,-2.509,-3.051405906677246,-3.3299083594228494,-3.375293,-3.7655553817749023,-3.248044234173678,-3.8063701956664615,-3.526531457901001,-3.2357005178229814,-3.4173511316798897,0.2644388071756522
Brc1ccccc1-c1ccccc1,-3.312,-3.5721144676208496,-4.1868371555681145,-3.6571422,-3.889228820800781,-3.711282996595872,-3.614658145246293,-4.51082706451416,-3.616334638328085,-3.844803186084269,0.33702834152806976
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-3.647,-4.420186996459961,-4.208747207831527,-4.140062,-3.3110623359680176,-4.052546990249985,-3.9164738974115703,-3.633098125457764,-3.979968941831608,-3.9577683119013045,0.347413479163604
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,-2.866,-4.339971542358398,-4.077196086398897,-4.1700134,-3.313717126846313,-4.0469244642446975,-3.858913037196517,-3.6987617015838623,-3.9691720299032713,-3.9343336735664947,0.3163936076438015
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,-3.851,-3.683996200561523,-4.191859778768682,-3.3896878,-3.503293752670288,-3.7061977169472433,-3.494036370093512,-4.360314846038818,-3.700795334392519,-3.7537727249340733,0.3448628883225533
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-3.959,-3.3606667518615723,-3.460493827693849,-3.413214,-3.6501598358154297,-3.7275497352899776,-4.144058349853158,-3.8131778240203857,-3.604629295497715,-3.646743702504011,0.25478344949587606
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.628,-3.503632068634033,-4.52785859196825,-3.9398935,-3.506420135498047,-3.7061977169472433,-3.494036370093512,-4.540544509887695,-3.509010562904608,-3.8409491819916735,0.4544149078820944
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-3.418,-3.4291701316833496,-3.884107781761032,-3.7627068,-3.4060826301574707,-3.953617824417816,-3.764884717794661,-4.338764667510986,-3.718949648595815,-3.782285525240141,0.2976834876495622
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.075,-4.050118923187256,-4.175303222768601,-3.9392476,-4.301640033721924,-4.047941663563777,-4.193820849853158,-4.575736999511719,-4.165838354017663,-4.181205955828012,0.19422971679975476
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-3.794,-3.4358272552490234,-4.014027413069959,-3.437093,-3.9997878074646,-3.786452857291287,-4.193820849853158,-4.210526943206787,-3.760458406361781,-3.8547493165620743,0.30506218909173016
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-3.185,-3.681283950805664,-3.085096676326552,-2.8200028,-2.785228967666626,-3.0424610755250936,-3.494036370093512,-3.2383618354797363,-2.6854823732926816,-3.103994256148733,0.3515291070699859
C#CC1(OC(C)=O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-1.919,-3.2465591430664062,-2.0192430205638745,-2.561247,-2.977860927581787,-3.197794595921777,-3.700846135567444,-2.006530523300171,-3.11639199484855,-2.853309167606251,0.6064370300989473
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.36,-3.082759380340576,-3.190520036729348,-2.8777328,-2.8328986167907715,-3.183268274258174,-3.68574842051368,-3.034595251083374,-3.046970293075075,-3.1168116340988745,0.2629776398492701
C#CCBr,-1.539,-1.8033703565597532,-1.63854938997224,-1.7960931,-1.7773747444152832,-2.0999871670826926,-3.748346155476086,-1.692375421524048,-2.5075205214290723,-2.1329521070573967,0.7109311158309033
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-4.5781097412109375,-4.499224151783218,-5.0127797,-4.193132400512695,-4.555302758063579,-3.805907015691139,-4.782032489776611,-4.501703965976562,-4.4910240278768425,0.36389492754700964
C#CCO,-1.649,-2.0926828384399414,-1.749093909831212,-2.0002615,-2.0013999938964844,-3.051653603285736,-3.748346155476086,-2.016162395477295,-2.913517197085959,-2.4466396991865893,0.7043856805701152
C#CCOCCN1C=CN(C)C1/C=N/O,-1.841,-3.105523109436035,-3.6451337628457297,-2.9876919,-2.498549699783325,-2.258437507110135,-3.790375935747241,-2.5900182723999023,-3.2877297897691724,-3.0204324971364427,0.5478632774624951
C#CCOCC[n+]1ccccc1/C=N/O,-1.755,-3.728644847869873,-1.8549741112903204,-2.257502,-3.2269537448883057,-4.298783705953577,-3.748346155476086,-2.013286828994751,-3.826451682309825,-3.1193678845978425,0.9437248158057318
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.378,-3.484281063079834,-4.407932269186463,-4.1300235,-2.8826301097869877,-4.130563365178192,-4.253741335028338,-3.485719919204712,-4.217158545783541,-3.8740062634060086,0.5296729799602083
C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1,-2.569,-3.4784984588623047,-4.407932269186463,-4.1300235,-3.0583038330078125,-4.130563365178192,-4.253741335028338,-3.485719919204712,-4.217158545783541,-3.8952426532814206,0.4851142508344593
C#C[C@@](OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-2.958,-4.420186996459961,-4.208747207831527,-4.140062,-3.3110623359680176,-4.052546990249985,-3.9164738974115703,-3.633098125457764,-3.979968941831608,-3.9577683119013045,0.347413479163604
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.784,-3.4317002296447754,-3.884107781761032,-3.7627068,-3.4703211784362797,-3.953617824417816,-3.764884717794661,-4.338764667510986,-3.718949648595815,-3.7906316060201704,0.2862974624278678
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,-3.925,-3.523592948913574,-3.460493827693849,-3.413214,-3.693171262741089,-3.7275497352899776,-4.144058349853158,-3.8131778240203857,-3.604629295497715,-3.6724859055012185,0.23439005635957405
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.506,-3.4131674766540527,-2.6061321279799707,-2.6462653,-2.787731170654297,-3.153401205068813,-3.494036370093512,-3.1039087772369385,-2.971960127963081,-3.0220753194563326,0.33194537707705885
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-2.589,-1.4580978155136108,-3.725381522465619,-2.538905,-3.169362545013428,-3.5399332371052483,-3.8063701956664615,-3.172783851623535,-3.231041633703896,-3.080234475136475,0.7670376868381378
C(=C/c1ccccc1)\c1ccccc1,-3.21,-2.0562572479248047,-2.964202476685309,-2.8243513,-3.4382166862487797,-2.9601193444222003,-3.8063701956664615,-3.09942626953125,-2.900979717727825,-3.0062404047758284,0.5051195886685783
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,-3.136,-4.001190185546875,-4.424565442743056,-4.305169,-4.580230712890625,-4.041423370270472,-3.928138481380747,-4.15269660949707,-3.854052427397982,-4.160933278715853,0.25476986557425885
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,-3.583,-3.717464447021485,-3.682780589997865,-3.7051823,-4.307242393493652,-4.182538331570093,-3.695803313946031,-3.744837760925293,-4.070763963618351,-3.888326637571596,0.25578269556644556
C(=N/c1snc2ccccc12)\c1ccccc1,-3.328,-4.071456432342529,-3.752679935336361,-3.2976196,-4.267339706420898,-3.0849512818057225,-3.8063701956664615,-3.600503921508789,-3.149056632676128,-3.628747213219611,0.4287792166507913
C(=NC1CCCCC1)=NC1CCCCC1,-2.846,-3.4333062171936035,-2.8102469915296355,-2.3647566,-3.2171852588653564,-2.584245022955078,-3.695803313946031,-2.8782873153686523,-2.8812126775311344,-2.9831304246736865,0.4404715482356915
C(CC1CO1)C1CO1,-2.046,-2.1662487983703613,-2.887099332094648,-2.8286712,-3.170732021331787,-2.634463933374588,-3.695803313946031,-2.930129051208496,-3.025617549086559,-2.917345649926559,0.4367139879943981
C(CCC1CO1)CC1CO1,-2.36,-2.332237720489502,-3.0987457934415152,-2.871002,-2.740330457687378,-2.634463933374588,-3.695803313946031,-2.779999256134033,-3.0729351276146017,-2.903189700335956,0.4028872234516318
C(CCOCC1CO1)COCC1CO1,-1.334,-2.7132668495178223,-2.6147644034635045,-2.6031287,-2.574531555175781,-2.634463933374588,-3.695803313946031,-2.430718421936035,-3.029954151130497,-2.7870789160680323,0.4051819910083062
C(CCOC[C@H]1CO1)COC[C@H]1CO1,-1.589,-2.849310874938965,-2.6147644034635045,-2.6031287,-2.8251166343688965,-2.634463933374588,-3.695803313946031,-2.430718421936035,-3.029954151130497,-2.8354075541448145,0.39373975192525124
C(CC[C@H]1CO1)C[C@H]1CO1,-2.011,-2.5363402366638184,-3.0987457934415152,-2.871002,-2.967571258544922,-2.634463933374588,-3.695803313946031,-2.779999256134033,-3.0729351276146017,-2.9571076149649387,0.3584059728113089
C(COCC1CO1)OCC1CO1,-2.393,-2.654594898223877,-2.4337956560117338,-2.542788,-2.8865249156951904,-2.634463933374588,-3.695803313946031,-2.4116597175598145,-3.093231398398724,-2.794107729151245,0.4301617109406181
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.756826400756836,-6.285917826584472,-6.1616087,-4.565426826477051,-4.127609388603751,-3.695803313946031,-6.470433712005615,-5.023690632838945,-5.135914600151588,1.0507042104591824
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-4.035,-4.487589359283447,-4.41097257686223,-3.9327176,-3.874353408813477,-3.2453156550947653,-3.853876162449165,-4.208996295928955,-3.892137838826316,-3.9882448621572943,0.3913465211276276
C/C(C(=O)O)=C(/Cl)C(=O)O,-1.402,-2.1573431491851807,-2.3111289902675005,-1.8967327,-1.9430078268051147,-1.8741212814470432,-3.661922338237546,-2.0008621215820312,-2.22581985664128,-2.2588672830207117,0.588969906763561
C/C(C=O)=C(/Cl)C(=O)O,-1.744,-2.1306347846984863,-1.8441404034566933,-1.780571,-2.3178353309631348,-1.840473005519814,-3.661922338237546,-1.860053539276123,-2.028609532078376,-2.183029991778772,0.6245414842482131
C/C(C=O)=C/c1ccccc1,-3.028,-3.379538059234619,-3.6048009261811513,-3.2549443,-3.301711082458496,-2.922583187578186,-4.409600679182945,-2.901003360748291,-3.002013776863496,-3.347024421530898,0.49356193799563575
C/C(Cl)=C\C=O,-2.458,-1.9606643915176392,-2.462538814027901,-1.6352938,-2.0687060356140137,-1.8164350467145745,-3.695803313946031,-2.2373366355896,-2.1545629703252684,-2.2539176259668783,0.6355077443684343
C/C=C(/C)C#N,-1.347,-2.2128090858459477,-2.182675513300446,-1.7553356,-1.9770749807357788,-1.701301565031225,-3.695803313946031,-1.9576470851898196,-2.1965429410848,-2.2098987606417557,0.6315487640134655
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-4.302979469299316,-4.200727158642301,-4.2782073,-4.086093902587891,-3.3939863209227243,-3.549465764469244,-3.602996349334717,-3.470884516806769,-3.86066759775787,0.390859864577636
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-3.974,-4.217617511749268,-3.896672708520566,-3.829446,-4.294730186462402,-3.56020807203939,-3.695803313946031,-3.7450475692749023,-3.5192044672057974,-3.8448412286497944,0.2837282793927927
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,-4.976,-4.066988468170166,-3.9812951342498666,-4.8941984,-3.84345293045044,-3.9391622040092993,-3.695803313946031,-3.293027639389038,-3.429643346794689,-3.892946429626191,0.48676847631380044
C/C=C(\C)CCl,-1.767,-2.2062127590179443,-2.7236213757756724,-1.9892501,-1.923413634300232,-1.7446635864875906,-3.695803313946031,-2.250097274780273,-2.5002854490626034,-2.3791684366712933,0.6182651700330958
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-5.466,-5.172834396362305,-5.366165519735494,-5.707165,-4.264960765838623,-4.858198698101305,-4.061488176037966,-5.619501113891602,-4.702005769116294,-4.969039929885449,0.6059396441594141
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.385,-3.6943359375,-3.938937656150722,-3.696688,-3.4417614936828613,-3.6204280618571856,-3.7596060692558586,-3.67255163192749,-3.536233932426998,-3.67006784785014,0.14837752303366442
C/C=C(\Cl)C=O,-2.351,-1.982690930366516,-2.15697250650527,-1.7729111,-1.772303581237793,-1.8073571952269525,-3.695803313946031,-1.9243781566619875,-2.385044263634379,-2.1871826309473663,0.6453010569440983
C/C=C/C,-1.837,-1.848824381828308,-1.5462200359545033,-1.7701672,-2.8481690883636475,-1.686418940857766,-3.695803313946031,-1.6746339797973633,-2.043394392099005,-2.139203916605828,0.7490747129563264
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-2.273,-3.408418655395508,-4.204255529273887,-4.0716543,-3.4890055656433105,-3.2371975372116024,-3.869709771000968,-3.354358434677124,-3.339243235763097,-3.6217303786206867,0.37139329959212625
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-3.754919052124024,-3.9453969766905503,-3.221873,-3.343550443649292,-3.6204280618571856,-3.7596060692558586,-3.821868658065796,-3.495436046693749,-3.620384788542057,0.24921929393485523
C/C=C/C1OC(=O)C=CC1O,-4.616,-4.209246635437012,-4.277594965989923,-4.858118,-3.388275623321533,-4.071426875819357,-3.695803313946031,-4.37945556640625,-3.909770348522887,-4.0987114161803735,0.44772921094508117
C/C=C/C=C/CCCCCCCO,-0.176,-3.592529296875,-2.684384838873499,-2.4926083,-2.736658096313477,-2.768772710774344,-3.7011705056257136,-2.883011817932129,-2.73974854374213,-2.9498605137670366,0.4446363909158211
C/C=C/CC,-1.063,-1.8232066631317136,-1.9892468258974176,-1.8878857,-2.2947778701782227,-1.7021624382202556,-3.620364547426207,-2.020336866378784,-2.302773449867878,-2.20509429513756,0.6095313884315987
C/C=C/CC#N,-1.267,-2.2734389305114746,-2.467981055211063,-1.6646609,-1.8683074712753296,-1.6929818570642683,-3.620364547426207,-2.107431173324585,-2.0392700576632947,-2.2168044990595277,0.6302450572645784
C/C=C/Cl,-1.82,-2.1473333835601807,-2.061055375254888,-1.7701672,-1.4032561779022217,-1.686418940857766,-3.737833094217186,-1.8958234786987305,-2.0068636965817377,-2.0885939183840887,0.7071943492077672
C/C=C/c1cc(OC)c(OC)cc1OC,-3.449,-3.5796070098876958,-3.634491814502791,-3.1276453,-3.276616334915161,-3.231277965210804,-3.695803313946031,-3.644668340682984,-2.973603059061148,-3.3954641422758267,0.2762309546604984
C/C=C/c1cc(OC)ccc1OC,-4.116,-3.2150206565856934,-3.780227184801461,-3.152185,-3.2483205795288086,-3.231277965210804,-3.695803313946031,-3.735198974609375,-3.001353348322969,-3.3824233778756425,0.30425124022436145
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-5.234,-4.12968111038208,-4.469987339840686,-4.0741158,-3.7011258602142334,-4.032857531088793,-4.299033797462514,-3.868044853210449,-4.170782378611595,-4.093203583851294,0.23907815216056247
C/C=C/c1ccc(OC)cc1,-3.057,-2.8832249641418457,-3.565776267151774,-3.0023131,-3.2715234756469727,-2.879798328284485,-3.695803313946031,-3.494349956512451,-2.688411686363331,-3.1851501365058614,0.3728815989073796
C/C=C/c1ccc(OC)cc1OC,-3.032,-3.283125400543213,-3.837669900509245,-3.4363024,-3.4064924716949463,-3.3718122393133387,-3.853237563299223,-4.057721138000488,-3.1226722682339423,-3.5461291726992994,0.3276477538348772
C/C=C/c1ccc2c(c1)OCO2,-3.615,-3.7759857177734375,-4.036192727259635,-3.21792,-3.583428382873535,-3.0860351916516198,-3.695803313946031,-3.005363702774048,-3.01867672109926,-3.427425719672196,0.3953492009743625
C/C=C/c1cccc(OC)c1OC,-3.527,-3.603594303131104,-3.721635515159012,-3.291413,-3.5444397926330566,-3.2053926072396544,-3.695803313946031,-3.799830198287964,-2.9010902713218893,-3.470399875214839,0.30985057191051124
C/C=C1/CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,-1.617,-4.239115715026856,-4.157246415173321,-2.56921,-3.273488998413086,-3.53737741993847,-3.919151641738538,-3.081538200378418,-3.1498763239906578,-3.4908755893324184,0.5818760479168961
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.55573844909668,-4.483424772795923,-5.1708713,-4.299261093139648,-4.629282205419191,-4.330720522690919,-4.8714752197265625,-4.2307265622534,-4.571437515640291,0.318207216146009
