Smiles,docking score,gcnscore,SVMscore,XGBscore,gatscore,LGBMscore,RFscore,DNNscore,Ridgescore,mean,std
BrCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,-2.942,-3.6942739486694336,-3.607025302160879,-3.7952454,-3.5631728172302246,-3.724324533328753,-3.789743311273419,-3.635407447814941,-4.201419655765013,-3.751326552030333,0.19986943614937133
BrCc1c2ccccc2c2ccc3cccc4ccc1c2c43,-3.209,-3.6683812141418457,-3.3798697483821094,-3.4978497,-3.481780767440796,-3.360885611908069,-3.789743311273419,-3.507035732269287,-3.648600383882197,-3.541768308662215,0.148612111123055
BrCc1c2ccccc2cc2c1ccc1ccccc12,-3.187,-3.839130401611328,-3.2356420252006988,-3.3250158,-3.525319099426269,-3.1816393355672608,-3.789743311273419,-3.5419604778289795,-3.639927695821173,-3.509797268341141,0.2455409026996925
BrCc1c2ccccc2cc2ccc3ccccc3c12,-3.271,-3.668301105499268,-3.574332188527448,-3.274285,-3.509823799133301,-3.37145605767043,-4.143648847385413,-3.7347116470336914,-3.605584344041248,-3.61026787366135,0.26313149014288095
BrCc1c2ccccc2cc2ccccc12,-3.697,-3.714489459991455,-3.6522987680076326,-3.5390697,-3.4623589515686035,-3.4392567850093654,-3.789743311273419,-3.749611139297485,-3.9623128925725366,-3.6636426259650623,0.17792153848677295
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.264,-3.744837760925293,-3.5910561686139744,-3.0756998,-3.506131172180176,-3.3659984739065485,-3.789743311273419,-3.723856925964356,-3.711138101188433,-3.563557714256525,0.24277772261195307
BrCc1ccc(Br)cc1,-3.221,-3.1628308296203613,-3.3663835856087925,-3.4218965,-3.3074090480804443,-3.4271239695627846,-3.6084556649955912,-3.664860248565674,-3.5534506096963403,-3.439051307016249,0.165667178414751
BrCc1ccc(CBr)cc1,-3.66,-3.3182921409606934,-3.504020774102794,-3.4278135,-3.0917296409606934,-3.485147864289772,-3.6084556649955912,-3.833084583282471,-3.689590819226279,-3.4947668734772868,0.22790462922894708
BrCc1ccc2c(c1)-c1cccc3cccc-2c13,-3.297,-3.715437889099121,-3.606229380352028,-3.3821723,-3.5129289627075195,-3.251019503072279,-3.789743311273419,-3.6820178031921382,-3.7845367939594414,-3.590510742956994,0.19502574028723862
BrCc1ccc2c3c(cccc13)-c1ccccc1-2,-3.468,-3.7069692611694336,-3.335477707566445,-3.2715898,-3.4598567485809326,-3.35032477678309,-3.6084556649955912,-3.379246473312378,-3.651808062053337,-3.470466061807651,0.16409968114381301
BrCc1ccc2cccc3c2c1-c1ccccc1-3,-3.718,-3.636478900909424,-3.538499458608219,-3.3091593,-3.41118597984314,-3.3554708418974357,-3.789743311273419,-3.538360118865967,-3.4080787435698605,-3.498372081870933,0.1599805706027328
BrCc1cccc(CBr)c1,-3.763,-3.5286202430725098,-3.883434537015736,-3.4554188,-3.140047550201416,-3.5281328463941435,-3.6084556649955912,-4.076940536499023,-3.91864366822084,-3.6424617307999076,0.30182981154770344
BrCc1cccc2c1-c1cccc3cccc-2c13,-3.872,-3.6478233337402335,-3.4162781813545884,-3.3418808,-3.434043884277344,-3.3983336957170667,-3.789743311273419,-3.57954478263855,-3.462225201704248,-3.5087341488381814,0.15101760557883226
BrCc1ccccc1,-2.775,-3.231841564178467,-3.4327646903919686,-3.3950982,-3.039742946624756,-3.5391114193006725,-3.660668416114801,-3.9705793857574463,-3.4819467634008427,-3.468969173221119,0.277921391611962
BrCc1ccccc1CBr,-3.04,-3.646541595458984,-3.344278964221397,-3.3332176,-3.1189684867858887,-3.3389709633014903,-3.6084556649955912,-3.199963092803955,-3.4401835787635853,-3.3788224932913615,0.18226593208732517
Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,-3.034,-3.2441554069519043,-2.9337262843711094,-2.543181,-3.187915325164795,-2.640949941822682,-3.6084556649955912,-3.0428295135498047,-2.81318402989344,-3.0017996458436658,0.34720182294179297
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-2.183,-2.762258529663086,-2.7494303595628944,-3.0615597,-2.843881130218506,-3.183572766480755,-3.6084556649955912,-2.9573702812194824,-2.979342475649004,-3.018233863473665,0.2805531124835653
Brc1c2ccccc2cc2c1ccc1ccccc12,-2.951,-3.218303203582764,-3.105505409474408,-3.205048,-3.432991504669189,-3.4364139172576693,-3.789743311273419,-3.499661684036255,-3.2263739158317257,-3.364255118265679,0.22101009324748153
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,-3.337,-3.098449230194092,-3.374310124464046,-3.1946197,-3.175989151000977,-3.2756250581238358,-3.96862712422306,-3.4567131996154785,-3.43062125903896,-3.371869355832556,0.2727070852784257
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-2.691,-2.976768970489502,-3.690635968760355,-3.0194924,-3.1089532375335693,-3.634012265876473,-3.6084556649955912,-3.545724630355835,-3.70587418076547,-3.4112396648470997,0.31737485023941175
Brc1ccc(-c2ccccc2)cc1,-3.761,-3.1335763931274414,-2.570983423843341,-3.130801,-3.1269702911376958,-3.2299500247090243,-3.660668416114801,-3.4187045097351074,-3.2863241449474327,-3.1947472754518556,0.31130393367508213
Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-3.874,-3.379058837890625,-3.3378721916241325,-3.6452582,-4.382792472839356,-3.484715668303098,-3.6084556649955912,-3.5759894847869877,-3.259795989551621,-3.5842423137489265,0.350515774416328
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,-3.667,-2.8707833290100098,-3.7674379570616425,-3.6491764,-3.4048376083374023,-3.341800023810332,-3.6084556649955912,-3.913410902023315,-4.069657851377176,-3.578194967076934,0.3745547912059012
Brc1ccc2c(c1)C1OC1C1CCCCC21,-3.648,-3.659379959106445,-3.974814575244975,-4.319032,-3.729968786239624,-3.881720853858913,-3.96158823533417,-3.634146690368652,-4.316061061259078,-3.9345890201764817,0.26894887452147387
Brc1ccc2c(c1)C=CC1CCCCC21,-3.907,-3.746755123138428,-4.123964856285335,-4.2660747,-3.4224250316619877,-3.840705406508609,-3.6084556649955912,-4.156441688537598,-4.350843732075569,-3.9394582754003897,0.33398321172095347
Brc1cccc(-c2ccccc2)c1,-3.437,-3.181236743927002,-2.946411355272778,-3.0497653,-3.194300889968872,-3.1212143930755945,-3.660668416114801,-3.5659055709838867,-3.20415132727484,-3.2404567495772216,0.24683565921502398
Brc1cccc2cc3c(ccc4ccccc43)cc12,-3.198,-3.212790012359619,-3.7796598727940447,-3.4392664,-3.4612534046173096,-3.032069140133782,-3.789743311273419,-3.53896164894104,-3.2145481416299164,-3.4335364914686415,0.27162504516385344
Brc1ccccc1,-2.509,-2.904541015625,-2.7482702885870807,-3.1662872,-2.6114940643310547,-3.2355978147490267,-3.660668416114801,-3.59067964553833,-2.9565023273511275,-3.109255096537053,0.37765417453964184
Brc1ccccc1-c1ccccc1,-3.312,-3.083763599395752,-3.5853743947717245,-3.5962572,-3.1448428630828857,-3.806878773917943,-3.660668416114801,-3.678242683410645,-3.467621991950945,-3.502956240330587,0.25875563913340366
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-3.647,-3.893945693969727,-3.935898509882973,-4.3178005,-3.537256956100464,-4.107640387445104,-3.660668416114801,-3.262521743774414,-3.470322932490173,-3.773256892472207,0.3526126275861115
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,-2.866,-3.890252113342285,-3.901312571827248,-4.0098023,-3.4356799125671387,-3.9640488609871647,-3.660668416114801,-3.0899128913879395,-3.610296206467385,-3.6952466590867457,0.31484832245346206
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,-3.851,-3.3136754035949707,-4.378598352986376,-3.9620733,-3.862847805023194,-4.021196118644006,-3.786856837504517,-4.331146240234375,-3.807177617975653,-3.9329464594953865,0.3362345040329082
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-3.959,-2.926729679107666,-3.521359598693276,-3.613044,-3.827664375305176,-4.015822276944712,-3.786856837504517,-4.019240379333496,-4.097262108105967,-3.725997406874351,0.3808508186877894
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.628,-3.273632049560547,-4.527683988177971,-4.1775703,-3.985953092575073,-3.833172363633708,-3.786856837504517,-4.524630069732666,-3.704290046637519,-3.9767235934777503,0.42584328834679575
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-3.418,-3.3134894371032715,-3.8840941143039633,-3.8465097,-4.001254558563232,-3.979295059373929,-3.786856837504517,-4.074075698852539,-4.058676930441468,-3.868031542017865,0.24604159805465362
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.075,-4.046006202697754,-4.174972463080059,-4.195356,-4.575870037078857,-4.281925969514674,-3.6084556649955912,-4.490932464599609,-4.068656025059813,-4.180271853378295,0.29786291766427075
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-3.794,-3.3934059143066406,-3.847691838028656,-3.8649786,-4.0638604164123535,-3.936747630323712,-3.6084556649955912,-3.827573537826538,-3.605813677161031,-3.7685659098818154,0.21626397831208483
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-3.185,-2.918156623840332,-3.0850664345469943,-3.1394036,-2.8219542503356934,-2.5871502946876235,-3.786856837504517,-3.110640048980713,-2.5618633628538503,-3.001386431593715,0.38892643571504093
C#CC1(OC(C)=O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-1.919,-2.723024368286133,-2.0186705668731566,-2.037052,-3.318019390106201,-2.9537221803715563,-3.786856837504517,-2.0141761302948,-3.3023944344685927,-2.7692394884881195,0.6893787312896155
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.36,-2.6049041748046875,-2.765513457129375,-2.979711,-3.2635858058929443,-3.0337256812509747,-3.786856837504517,-2.7930941581726074,-2.5358009224069407,-2.9703990046452557,0.40576839530160624
C#CCBr,-1.539,-1.905926823616028,-1.6393757217917813,-1.6041708,-1.3132646083831787,-1.7556495515652977,-3.6084556649955912,-1.904313564300537,-2.0200236695791243,-1.9688975505289426,0.6985536687166104
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-4.09470272064209,-4.594957385786793,-5.337578,-3.5167722702026367,-4.712787063521009,-3.847924743270679,-4.702481269836426,-4.360555060220416,-4.395969814185006,0.571452067570782
C#CCO,-1.649,-2.1566975116729736,-1.748763008688318,-1.8730931,-1.4725103378295898,-2.21518711195246,-3.6084556649955912,-1.9369075298309328,-2.1686022951317443,-2.147527070012701,0.6407309958123086
C#CCOCCN1C=CN(C)C1/C=N/O,-1.841,-2.0336689949035645,-3.247609123444408,-2.958277,-2.397643566131592,-3.523723627616268,-3.6084556649955912,-2.975771427154541,-3.301243135215392,-3.00579906743267,0.5471027747215128
C#CCOCC[n+]1ccccc1/C=N/O,-1.755,-2.981497287750244,-1.8550442707563657,-1.860671,-2.855935573577881,-3.424268673787445,-3.6084556649955912,-2.011557340621948,-2.960650031085276,-2.694759980321844,0.6983152030156291
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.378,-2.577377796173096,-4.499145578032475,-3.909929,-2.6374239921569824,-3.776494730204577,-3.6084556649955912,-3.01846981048584,-3.924761355617618,-3.4940072409582728,0.6826231930571107
C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1,-2.569,-2.7727203369140625,-4.499145578032475,-3.909929,-2.4308502674102783,-3.776494730204577,-3.6084556649955912,-3.01846981048584,-3.924761355617618,-3.492603342957555,0.6905917075372896
C#C[C@@](OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-2.958,-3.893945693969727,-3.935898509882973,-4.3178005,-3.537256956100464,-4.107640387445104,-3.660668416114801,-3.262521743774414,-3.470322932490173,-3.773256892472207,0.3526126275861115
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.784,-3.3311357498168945,-3.8840941143039633,-3.8465097,-3.9236161708831783,-3.979295059373929,-3.786856837504517,-4.074075698852539,-4.058676930441468,-3.860532532647061,0.23585310775665733
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,-3.925,-3.0706052780151367,-3.521359598693276,-3.613044,-3.659572124481201,-4.015822276944712,-3.786856837504517,-4.019240379333496,-4.097262108105967,-3.722970325384788,0.3380710416634242
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.506,-3.1371846199035645,-2.6059145297750588,-2.624151,-3.136275291442871,-2.770750221978961,-3.786856837504517,-2.438851356506348,-2.7986783461345404,-2.9123327754057327,0.4308777449007084
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-2.589,-2.378627300262451,-2.6892367710735248,-2.7202148,-2.7414097785949707,-3.183744844598102,-3.660668416114801,-2.902742624282837,-3.1045918977142613,-2.9226545540801188,0.39108116061353354
C(=C/c1ccccc1)\c1ccccc1,-3.21,-2.2449090480804443,-2.4748525659475664,-2.882017,-3.026142120361328,-3.152555037580398,-3.660668416114801,-3.027233362197876,-2.8475667297807505,-2.914493035007896,0.42858361358590497
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,-3.136,-3.838925838470459,-4.281045369175431,-3.841158,-3.0887160301208496,-4.488049422267568,-3.660668416114801,-4.052849769592285,-4.086791603287085,-3.91727555612856,0.42586349486396224
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,-3.583,-4.1230974197387695,-3.6833237724575376,-3.6380517,-3.8239262104034415,-4.242123331153179,-3.6084556649955912,-3.7531044483184814,-4.250010343578756,-3.890261611330719,0.27163486695248423
C(=N/c1snc2ccccc12)\c1ccccc1,-3.328,-3.638577461242676,-3.311438243306801,-3.4279976,-3.6595168113708496,-3.341154156242159,-3.660668416114801,-3.6032986640930176,-3.291992808412881,-3.4918305200978983,0.164681177744734
C(=NC1CCCCC1)=NC1CCCCC1,-2.846,-2.0756893157958984,-2.6666632181417604,-2.0564091,-2.276611566543579,-1.8784185961565647,-4.029477124223059,-2.5066118240356445,-2.624991092633967,-2.514358979691309,0.6755074522137696
C(CC1CO1)C1CO1,-2.046,-1.8374160528182983,-2.537433163140876,-2.1124856,-2.7071008682250977,-2.32762015419012,-3.6084556649955912,-2.6107020378112797,-2.5451121346801284,-2.535790709482674,0.5204267380694978
C(CCC1CO1)CC1CO1,-2.36,-1.6252223253250122,-2.527391458149656,-2.1113703,-2.2984611988067627,-2.3778981554353096,-3.6084556649955912,-2.598144769668579,-2.716748323776988,-2.482961524519737,0.5676404521481457
C(CCOCC1CO1)COCC1CO1,-1.334,-1.5492355823516846,-2.567851968789177,-2.0382369,-2.5226171016693115,-2.3701265990303195,-3.6084556649955912,-2.4464271068573,-2.743343912040938,-2.4807868544667904,0.5888205860145119
C(CCOC[C@H]1CO1)COC[C@H]1CO1,-1.589,-1.7703384160995483,-2.567851968789177,-2.0382369,-2.606584072113037,-2.3701265990303195,-3.6084556649955912,-2.4464271068573,-2.743343912040938,-2.518920579990739,0.5433176801320252
C(CC[C@H]1CO1)C[C@H]1CO1,-2.011,-1.811672568321228,-2.527391458149656,-2.1113703,-2.4198951721191406,-2.3778981554353096,-3.6084556649955912,-2.598144769668579,-2.716748323776988,-2.521447051558311,0.5248823021223714
C(COCC1CO1)OCC1CO1,-2.393,-1.6012428998947144,-2.2338429854995825,-2.0594313,-2.7047104835510254,-2.264347320940477,-3.6084556649955912,-2.3094160556793213,-2.6120306110205136,-2.4241846651976533,0.5857481866285562
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-3.780961036682129,-6.285850803136219,-6.3212495,-4.902314186096191,-5.366032669013851,-3.6084556649955912,-5.889176845550537,-5.781447916019621,-5.241936077686768,1.0622159032077831
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-4.035,-4.284298896789551,-4.471634325339803,-4.5043635,-4.4685378074646,-4.304727531445857,-4.175763133099699,-4.17575740814209,-4.54233442503091,-4.3659271284140635,0.14867152321434335
C/C(C(=O)O)=C(/Cl)C(=O)O,-1.402,-2.030240058898926,-2.205278504873474,-1.8608785,-2.196721315383911,-1.8683798061171304,-3.660668416114801,-2.460054397583008,-1.9108333439957317,-2.2741317928708726,0.5969764388160661
C/C(C=O)=C(/Cl)C(=O)O,-1.744,-2.23738956451416,-1.8439491896946545,-1.7892146,-2.041973114013672,-1.7552978814999214,-3.660668416114801,-2.0748722553253174,-1.8232849771256825,-2.153331249786026,0.6317036917969671
C/C(C=O)=C/c1ccccc1,-3.028,-2.6153206825256348,-3.2204007838089224,-3.1017563,-3.236105442047119,-3.1941576839482693,-3.660668416114801,-3.702583074569702,-2.8847410715398194,-3.2019666818192833,0.36202171248593706
C/C(Cl)=C\C=O,-2.458,-1.9318281412124636,-2.1519839283488174,-1.7704109,-2.264497756958008,-1.8375767005036832,-3.6084556649955912,-2.980905294418335,-1.5781003194644665,-2.265469838237671,0.6907871645035124
C/C=C(/C)C#N,-1.347,-1.9836411476135252,-2.018360121492063,-1.765199,-2.159786462783813,-1.6650919054596025,-3.435877124223059,-1.9324679374694824,-1.9649836820875544,-2.1156759226411372,0.5547089129080063
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.10947847366333,-4.675903026823365,-4.3020453,-4.848916053771973,-3.93768209335019,-3.6084556649955912,-4.6031646728515625,-4.394057721429952,-4.184962875860746,0.5933383514038396
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-3.974,-3.521277904510498,-3.863319889295015,-4.050416,-4.335151672363281,-3.859149121842965,-3.6084556649955912,-4.210906505584717,-3.843945186749567,-3.9115777431677046,0.2783002861447622
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,-4.976,-3.976982593536377,-4.416016943622116,-4.761414,-4.413008689880371,-3.9435719574698056,-3.6084556649955912,-3.480077743530273,-3.702275721971545,-4.03772541437576,0.4516622773288354
C/C=C(\C)CCl,-1.767,-1.9665714502334597,-2.828305457683937,-2.641812,-2.348299741744995,-3.274744098151238,-3.6084556649955912,-2.618997097015381,-2.601833189229223,-2.736127337381728,0.5130911689645041
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-5.466,-4.501520156860352,-5.822656849075415,-5.7615676,-5.420652389526367,-5.537330013443833,-3.786856837504517,-5.50803279876709,-5.204469080215109,-5.192885715674084,0.7015173043875901
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.385,-3.143588066101074,-4.132504407976644,-3.5989637,-4.649281024932861,-4.199456741122153,-4.240005875966056,-3.8930816650390634,-3.772410090476914,-3.9536614464518456,0.4593211137722192
C/C=C(\Cl)C=O,-2.351,-2.324439525604248,-2.3743178180376323,-1.9749568,-1.944318413734436,-1.77101013633893,-3.6084556649955912,-2.622598648071289,-2.200018870780033,-2.35251448469527,0.575967924379043
C/C=C/C,-1.837,-1.6269961595535278,-1.736833450188465,-1.3676554,-1.3679752349853516,-1.711674603007728,-3.6084556649955912,-1.8090734481811523,-1.6414687370675904,-1.858766587247426,0.7253951883671114
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-2.273,-2.607250213623047,-3.9627617275877016,-4.1135526,-3.734084129333496,-3.2338301765692106,-3.786856837504517,-3.643865585327149,-2.872354414807296,-3.494319460594052,0.5358443443131564
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-3.1686558723449707,-3.817028539641477,-2.9673576,-4.630258560180664,-3.4604584838597163,-3.786856837504517,-3.753293037414551,-3.287502971139619,-3.6089264877606895,0.5168215019202906
C/C=C/C1OC(=O)C=CC1O,-4.616,-3.998654365539551,-4.181856581159773,-4.9883657,-3.839879274368286,-4.121016494999693,-3.786856837504517,-4.340424537658691,-4.297234610675618,-4.194286050238266,0.3775701931757206
C/C=C/C=C/CCCCCCCO,-0.176,-3.05961275100708,-3.001959578320409,-2.845909,-3.192837715148926,-2.8141299280183127,-3.6084556649955912,-3.102012157440185,-2.810726892792065,-3.054455460965321,0.26505027344275967
C/C=C/CC,-1.063,-1.5124857425689695,-2.515344765729401,-2.1791432,-1.4098730087280271,-1.848917900921239,-3.6084556649955912,-2.612346649169922,-2.2848016384623984,-2.2464210713219437,0.7034447480084284
C/C=C/CC#N,-1.267,-1.6630817651748655,-2.3634594809580816,-2.0883415,-1.8718595504760744,-1.8155163267380756,-3.6084556649955912,-2.3071773052215576,-1.6809438161684038,-2.1748544262165814,0.6372448420441582
C/C=C/Cl,-1.82,-1.742008090019226,-2.152481973572971,-1.7965063,-1.7198982238769531,-1.7302783394433248,-3.6084556649955912,-2.016134023666382,-1.9307109932291409,-2.0870592011004487,0.63403284124563
C/C=C/c1cc(OC)c(OC)cc1OC,-3.449,-3.085237503051758,-3.632317357079727,-2.957611,-3.036928653717041,-3.1797250437816293,-3.6084556649955912,-3.361415386199951,-3.1169395599712373,-3.247328771099617,0.2584830434791838
C/C=C/c1cc(OC)ccc1OC,-4.116,-2.9948363304138184,-3.7560862821209886,-3.061072,-2.8549246788024902,-3.189310653034172,-3.6084556649955912,-3.6167402267456055,-2.9218558522710234,-3.250410211047961,0.3560416131078301
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-5.234,-3.889116287231445,-4.411219139227821,-3.8248541,-4.08600378036499,-3.483963717671251,-3.786856837504517,-3.905341386795044,-4.030297453645513,-3.9272065878050726,0.2669081460583622
C/C=C/c1ccc(OC)cc1,-3.057,-2.521425247192383,-3.339483517754168,-3.2172456,-2.693247079849243,-3.1414802113416163,-3.789743311273419,-3.440092802047729,-2.7486155993449866,-3.111416671100443,0.4287612389211562
C/C=C/c1ccc(OC)cc1OC,-3.032,-2.983405590057373,-3.803510668610096,-3.254076,-2.8537230491638184,-3.20958466033026,-3.6084556649955912,-3.750739574432373,-3.1800356090843263,-3.3304413520842298,0.3522359572510064
C/C=C/c1ccc2c(c1)OCO2,-3.615,-3.0438127517700195,-2.8368340097472986,-3.0328596,-3.144840717315674,-2.8184087096427333,-3.6084556649955912,-3.226675271987915,-2.182278733357724,-2.986770682352119,0.4092579709290504
C/C=C/c1cccc(OC)c1OC,-3.527,-3.133354663848877,-3.7139138239346208,-3.202738,-2.8362903594970703,-2.924002539408604,-3.6084556649955912,-3.617281913757324,-2.531084581062553,-3.1958901933130806,0.4251535447297104
C/C=C1/CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,-1.617,-2.964348316192627,-3.609169755628969,-3.6540537,-4.033495903015137,-3.258718107121596,-3.786856837504517,-2.910137176513672,-2.5395620620195465,-3.344542732249508,0.5105652982518901
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.183828353881836,-4.476834456847678,-4.769086,-5.449802875518799,-4.45662823022534,-3.839069588623727,-4.411342620849609,-3.830045514602228,-4.427079705068652,0.5247998580565462
