Smiles,docking score,Ridgescore
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.0606188182058
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-6.261996664783875
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-3.9992821334905746
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-7.251628279262699
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.237644280983051
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-6.805489756868777
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-6.676385546056367
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.494049351652067
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-6.084762170195849
NNc1nnc(NN)c2ccccc12,-6.953,-4.14887791698898
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.864231451593011
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.168648181880372
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.929757085513868
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.50340618156043
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-4.864967294563016
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-5.966804404524256
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-6.124118174726951
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.959012528031098
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.797082204361287
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-5.411473060559979
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-6.464104642563465
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.168648181880372
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.124732182651636
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-5.240128050625577
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-5.844966644985132
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.217995570769353
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-5.964006598737988
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-4.942717459761052
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-5.898564152433481
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-5.250974964526935
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-6.353988746902463
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.323583422724143
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-7.144182971797201
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-5.653211440760443
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.780061849162632
[O-][n+]1cccc2cccc(O)c21,-6.713,-5.359497230172309
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-7.181236024451169
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.8839655197511287
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-4.336194416013365
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.839154214341708
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.737710592160363
Oc1ccc(O)c(O)c1,-6.668,-5.061355756821758
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.952091413998815
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-4.733058070644617
CCN1CCNC(=O)C1=O,-6.63,-3.6378655418029857
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.407018953870718
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-5.4925377470404895
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.705478823627079
O=C1NC(=O)c2ccccc21,-6.593,-4.128210121122233
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-6.093830643667703
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.613260774893692
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-5.980470331205728
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.104605905192736
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.461980659327241
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-5.891847086195748
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.613260774893692
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.4805452392920166
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-5.573199992357648
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-5.375082975810659
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.328691818335978
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.411518917847891
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-6.423803489935499
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.264451094127331
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.484468017730581
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.01603165420528
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-6.293294435257928
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.296556264321205
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-6.148295567457975
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-5.890552764417366
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-5.890552764417366
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.83473969889508
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.7896569570090985
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-5.920345320839916
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-4.534106347094877
O=C1NC(=O)C2CC=CCC12,-6.424,-4.534106347094877
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.996531661806133
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.003052185625686
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.502030912452099
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-5.167333490828073
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-5.895591214414189
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.219617693351836
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-5.781447916019621
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-6.364277027366923
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.844966644985132
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.5340887840552355
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.580831390516116
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.498582529106389
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.296556264321205
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-4.75461981807212
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.43325307501901
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-4.152134919921064
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-5.002834982505436
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.316052510996457
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-5.614019246438088
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.250450382349108
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.864231451593011
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.845720510108032
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.11231565221547
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-4.1659286658347146
[O-][NH+](O)c1cccnc1O,-6.277,-3.707510716000159
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.594790793022231
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-4.093136945611857
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.395115083319379
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.845268502379662
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.513264307433857
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-5.585152434454746
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.768234693640142
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-6.0778424002747755
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.583954183657177
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.136250742146055
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.535621264417496
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-6.383940681884224
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.848513032206103
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-4.123371535984799
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-5.820620467946359
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.818232565748169
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.768998421651378
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.5559162628572825
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-7.137596912916359
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.972416962933092
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.571710010909386
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-4.698668535103949
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.104741806966841
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-5.45935404591676
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.7846428809942423
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.6315111774606246
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.8505997306049045
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.609713308289315
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.264451094127331
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-7.144182971797201
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-4.941996068863183
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.919657184881941
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.5340887840552355
O=NN1CCCNC1=O,-6.085,-4.773793943009329
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.986020188651075
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-5.650512220011178
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.485591842964102
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.7956577642803393
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-6.113832684547632
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-6.252435719531801
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.462043148432015
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.314960283061466
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.75797030342957
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.990401099782937
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.408823586610595
O=NN1CCC(=O)NC1=O,-6.04,-4.4249319582540085
O=C1C=CC(=O)N1,-6.035,-4.141820929462856
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.833791571431612
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-5.2781613306057125
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.100355816161637
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.002498240712379
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-5.564382570280946
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.552112377275188
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.291321590316359
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.641866631973339
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.726361623067639
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.757919365794588
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.29899234725173
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.434881590738885
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-5.204469080215109
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.05851115603287
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.123900255331614
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.571710010909386
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-4.849285251748231
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-5.18540713357792
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.3020666491042725
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.013676286002992
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.8878401805909455
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.468238023673004
O=C1NCNC(=O)N1,-5.943,-4.290415326196153
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.567339464604489
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.275698545987066
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-5.207045311216111
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.032461971046242
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-5.1752251755550045
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-5.564382570280946
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.761919819508041
NCCc1cc(O)c(O)cc1O,-5.922,-5.78281890608339
Cc1ccc(O)c(O)c1,-5.922,-4.429070017621868
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-5.413404391387351
