Smiles,docking score,gcnscore,SVMscore,XGBscore,gatscore,LGBMscore,RFscore,DNNscore,Ridgescore,mean,std
BrCCBr,-1.974,-2.763257503509521,-2.941774299939759,-3.0031035,-2.421377658843994,-2.8127877396969354,-4.073497447776409,-3.3724048137664795,-3.1682606240644,-3.069557948449687,0.49425071795108727
BrCCC(Br)Br,-2.289,-2.7757840156555176,-3.27488366582186,-3.3660808,-2.8371615409851074,-3.182761733053375,-4.073497447776409,-3.31907320022583,-3.365425576107755,-3.274333497453232,0.3973908818534809
BrCCCBr,-2.536,-2.6671690940856934,-3.084860790662984,-3.0031035,-2.241140365600586,-2.8127877396969354,-4.073497447776409,-3.533290386199951,-3.151175794949056,-3.0708781398714518,0.5539937614715362
BrCCCCBr,-2.616,-2.450765609741211,-3.0577362805837,-2.9989016,-2.285550117492676,-2.8127877396969354,-4.073497447776409,-3.469743013381958,-3.01392036253829,-3.0203627714013974,0.5632066445005923
BrCCCCCBr,-2.665,-2.258640766143799,-3.1240642534671474,-2.9989016,-2.369393825531006,-2.8127877396969354,-4.073497447776409,-3.518289566040039,-3.072889496536578,-3.028558086898989,0.5876744051788404
BrC[C@@H](Br)[C@@H]1CC[C@@H](Br)[C@@H](Br)C1,-3.324,-3.108363151550293,-3.63596481994396,-3.4958045,-3.2440829277038574,-3.2241571685676065,-4.073497447776409,-3.502704381942749,-3.3460043270956885,-3.4538223405725703,0.3044969070476192
BrC[C@H]1CO1,-2.446,-2.628634452819824,-2.91959076820356,-2.4341245,-3.039241075515747,-2.798460995326028,-4.073497447776409,-2.984189510345459,-2.884564036684093,-2.97028784833389,0.48780274644025595
BrCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,-2.942,-3.497802734375,-3.6772811961530953,-4.0298834,-2.7003986835479736,-3.493795713999436,-4.073497447776409,-3.5420050621032715,-4.090937388914174,-3.6382002033586702,0.45960961731761085
BrCc1c2ccccc2c2ccc3cccc4ccc1c2c43,-3.209,-3.669632911682129,-3.322385155318773,-3.4512,-3.233360767364502,-3.405356855384524,-4.073497447776409,-3.7359578609466553,-3.4828473991119675,-3.54677979969812,0.26995249639453167
BrCc1c2ccccc2cc2c1ccc1ccccc12,-3.187,-3.955995559692383,-3.269000178154185,-3.2777846,-3.4497437477111816,-3.2970781302811223,-4.073497447776409,-3.675675392150879,-3.3875992812194555,-3.548296792123202,0.31805434729081844
BrCc1c2ccccc2cc2ccc3ccccc3c12,-3.271,-3.8548226356506343,-3.5443056273917897,-3.3738043,-3.535774946212769,-3.2970781302811223,-4.073497447776409,-3.736493587493897,-3.655713380932636,-3.633936256967407,0.25405522660679536
BrCc1c2ccccc2cc2ccccc12,-3.697,-3.909636974334717,-3.642947277551437,-3.436082,-3.687070369720459,-3.2970781302811223,-4.073497447776409,-3.787108421325684,-3.666658937362236,-3.687509944794008,0.24678516640265405
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,-4.264,-3.880486011505127,-3.450222571202265,-3.360866,-3.615039825439453,-3.32435927439377,-4.073497447776409,-3.727982521057129,-3.64723815666657,-3.6349614760050906,0.25843681750694447
BrCc1ccc(Br)cc1,-3.221,-3.597446918487549,-3.673193496482527,-3.5783896,-3.611505031585693,-3.027210276677726,-4.073497447776409,-3.4247281551361084,-3.638589145140227,-3.5780700089107795,0.28948551089775393
BrCc1ccc(CBr)cc1,-3.66,-3.843498706817627,-3.5323695458611706,-3.4938946,-3.5191664695739746,-3.027210276677726,-4.073497447776409,-3.311594247817993,-3.544544753808667,-3.5432220060416952,0.3149623677593277
BrCc1ccc2c(c1)-c1cccc3cccc-2c13,-3.297,-3.764752388000488,-3.50816357885542,-3.5955954,-3.487956047058105,-3.4694842530932792,-4.073497447776409,-3.628589153289795,-3.925627851081804,-3.681708264894413,0.22130316355735155
BrCc1ccc2c3c(cccc13)-c1ccccc1-2,-3.468,-3.783416271209717,-3.435899628277026,-3.5017352,-3.628994941711426,-3.260231876685015,-4.073497447776409,-4.2005157470703125,-3.727001362593497,-3.7014115594154253,0.31739642231650445
BrCc1ccc2cccc3c2c1-c1ccccc1-3,-3.718,-3.7465124130249023,-3.410131990714913,-3.5027914,-3.497109889984131,-3.44245155516613,-4.073497447776409,-3.86293888092041,-3.6704684913196224,-3.6507377586133143,0.23301780510429457
BrCc1cccc(CBr)c1,-3.763,-4.10760498046875,-3.742389489713843,-3.6149719,-3.773781538009644,-3.32435927439377,-4.073497447776409,-3.4055323600769043,-3.790649590918037,-3.7290983226696692,0.2801462170646033
BrCc1cccc2c1-c1cccc3cccc-2c13,-3.872,-3.773345470428467,-3.72601736103546,-3.6783056,-3.46764874458313,-3.44245155516613,-4.073497447776409,-3.833283662796021,-4.004564035276736,-3.7498892346327946,0.22581852999351348
BrCc1ccccc1,-2.775,-3.828929901123047,-3.6137406411061006,-3.6149719,-3.9513401985168457,-3.232950732572367,-4.318586528236179,-3.633031845092773,-3.644208558411183,-3.729720038132312,0.315273295070893
BrCc1ccccc1CBr,-3.04,-4.154172897338867,-3.5474826633842733,-3.9041672,-3.883359432220459,-3.232950732572367,-4.073497447776409,-3.5885143280029297,-3.570908021531346,-3.7443815903533313,0.3107159558993271
Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,-3.034,-3.064264297485352,-2.933721015846732,-3.0995543,-3.193255424499512,-2.7761073202183857,-4.073497447776409,-3.101490020751953,-3.0399546619146967,-3.16023056106163,0.3900205418760219
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-2.183,-2.9541940689086914,-2.7315120990425044,-2.9724967,-2.982016086578369,-2.7798449929702125,-4.073497447776409,-2.932679891586304,-3.040337954004915,-3.058322405108426,0.423434243582567
Brc1c2ccccc2cc2c1ccc1ccccc12,-2.951,-3.581205368041992,-3.2162494248483977,-3.908399,-3.3809409141540527,-3.2970781302811223,-4.073497447776409,-3.318687915802002,-3.436887694985209,-3.526618236986148,0.30922463130406164
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,-3.337,-3.173577308654785,-3.634963866498337,-3.4633682,-3.6719565391540527,-3.217327360972329,-4.073497447776409,-3.436417579650879,-3.7525550494397457,-3.552957919018317,0.2951686079795741
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-2.691,-3.6020994186401367,-4.095311591209474,-3.8307753,-3.753087997436523,-3.415065327086198,-4.073497447776409,-3.6201207637786874,-4.127125259096726,-3.814635388128019,0.26461586862812375
Brc1ccc(-c2ccccc2)cc1,-3.761,-3.5647125244140625,-3.6024483130446407,-3.7384028,-3.938331604003906,-3.2219750100788533,-4.318586528236179,-3.774689197540283,-3.715180713528828,-3.734290836355844,0.31479131040061575
Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-3.874,-3.366110324859619,-3.2841686244943125,-3.5691915,-3.910146713256836,-3.309534277221337,-4.073497447776409,-3.401164293289185,-3.297991350665753,-3.5264755664454315,0.3041762361261699
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,-3.667,-3.4434399604797363,-3.992583078010021,-3.7898147,-3.6705126762390137,-3.9269202703903288,-4.073497447776409,-3.8511579036712646,-4.061882409204943,-3.8512260557214644,0.2145461246200376
Brc1ccc2c(c1)C1OC1C1CCCCC21,-3.648,-3.062253475189209,-3.904372323715807,-3.532906,-4.038422584533691,-3.2926695037079345,-4.073497447776409,-3.6366610527038574,-3.8345264439727824,-3.671913603949962,0.3609819594029287
Brc1ccc2c(c1)C=CC1CCCCC21,-3.907,-2.8040971755981445,-3.5918374359379825,-3.453666,-3.5578575134277344,-3.1990533410873527,-4.073497447776409,-3.3680737018585205,-3.42816607378449,-3.4345310861838287,0.3597524213895718
Brc1cccc(-c2ccccc2)c1,-3.437,-3.6964573860168457,-3.615651587715415,-3.9208171,-4.012951850891113,-3.313383551900257,-4.318586528236179,-3.7409627437591553,-3.847240867125047,-3.8082564519555016,0.2965395595054878
Brc1cccc2cc3c(ccc4ccccc43)cc12,-3.198,-3.6147189140319824,-3.1775478685751715,-3.3079734,-3.306713581085205,-3.32435927439377,-4.073497447776409,-3.4034948348999023,-3.3593408181747213,-3.4459557673671455,0.28204626467373783
Brc1ccccc1,-2.509,-3.459716320037842,-3.2546911605192053,-3.699467,-3.9078927040100098,-3.2219750100788533,-4.318586528236179,-3.309548854827881,-3.4871822567591537,-3.5823824793086403,0.3774889767483418
Brc1ccccc1-c1ccccc1,-3.312,-3.807850360870361,-3.528423337165329,-3.746478,-4.128071308135986,-3.5215729548204977,-4.318586528236179,-3.776717185974121,-3.635765440863508,-3.807933139508248,0.28228053640907697
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-3.647,-3.5719690322875977,-4.511182225503364,-3.59787,-4.306153774261475,-3.752097204405364,-4.318586528236179,-4.122445583343506,-4.014742602543583,-4.024380868822633,0.3532228091884516
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,-2.866,-3.6882615089416495,-4.345376681853821,-3.7952392,-4.373094081878662,-3.6615946159067816,-4.318586528236179,-4.034274101257324,-3.8428394149129046,-4.007408266623416,0.3021453771398988
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,-3.851,-4.14523983001709,-3.785005174059447,-3.9215772,-4.36588716506958,-3.3609788865039647,-4.073497447776409,-3.5837693214416504,-3.4301998996059817,-3.833269365559265,0.35789425639915995
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-3.959,-3.908364772796631,-3.2230148214714447,-2.975197,-4.123420238494873,-2.7854713784167706,-4.073497447776409,-3.1872313022613525,-3.0463735188331347,-3.415321310006327,0.533618567814667
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.628,-4.030736446380615,-3.4944892057497245,-3.4278305,-4.351161479949951,-3.004616706861752,-4.073497447776409,-3.3442068099975586,-3.1096306505119387,-3.6045211559034938,0.4891628631209846
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-3.418,-4.031827926635742,-3.9879476478629137,-3.911633,-4.142831802368164,-2.934461793342153,-4.073497447776409,-3.798715114593506,-3.387987043621256,-3.7836127220250177,0.4158690217146243
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.075,-4.375688076019287,-3.586528663259706,-3.4228826,-4.845750331878662,-3.734030629148757,-4.073497447776409,-3.0533933639526367,-3.342800884921522,-3.804321499619623,0.5926036945144334
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-3.794,-4.183125019073486,-3.8517609320861688,-3.3796172,-4.729045391082764,-3.3914862387896774,-4.073497447776409,-3.2671499252319336,-3.5864734958294937,-3.807769456233742,0.5014315525372095
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-3.185,-3.1332578659057617,-3.342352331291977,-3.2592988,-3.8140311241149902,-2.968137312446695,-4.073497447776409,-3.1308555603027344,-2.9150920826126114,-3.3295653155563976,0.4094741352152002
C#CC1(OC(C)=O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-1.919,-3.5911202430725098,-3.1544890913498635,-3.3523214,-3.4909377098083496,-2.7854713784167706,-4.073497447776409,-3.1844871044158936,-3.126704019818581,-3.3448785493322974,0.38459983188549407
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.36,-3.475895404815674,-3.0704551611000257,-3.4473758,-2.804577589035034,-3.028928167767909,-4.073497447776409,-3.0555315017700195,-2.859525404790181,-3.2269733096319064,0.41981131710095726
C#CCBr,-1.539,59.53107833862305,-3.2396316735702166,-3.1067474,-4.343812942504883,-2.8127877396969354,-4.073497447776409,-3.643008232116699,-3.350071716795009,4.370190148270361,22.294061484051912
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-4.344,-2.815059185028076,-4.50836089285472,-3.8044195,-5.106080055236816,-3.4684360077404195,-4.073497447776409,-4.437332630157471,-4.119198122279896,-4.041547980134226,0.6973214723056387
C#CCO,-1.649,33.88747787475586,-3.3714636995935114,-3.2025332,-4.01361608505249,-3.1961602784223366,-4.073497447776409,-3.611553907394409,-3.385423313828487,1.1291537428360265,13.240665641379154
C#CCOCCN1C=CN(C)C1/C=N/O,-1.841,-3.335931301116944,-4.872796729229178,-4.719714,-4.662759304046631,-3.38558672539908,-4.073497447776409,-5.209595680236816,-4.30420142444006,-4.3205103265306395,0.6841835919126993
C#CCOCC[n+]1ccccc1/C=N/O,-1.755,-3.471658706665039,-5.444076559823113,-5.9520445,-5.2575507164001465,-5.168146546216515,-4.073497447776409,-5.262606143951416,-4.678589260729662,-4.913521235195288,0.8022175228469706
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.378,-4.191663265228272,-4.575494266006545,-4.892863,-3.1100311279296875,-3.749495018029318,-4.073497447776409,-3.4611117839813232,-4.367851682701558,-4.052750948956639,0.5890411187675889
C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1,-2.569,-4.013138771057129,-4.575494266006545,-4.892863,-3.228190660476685,-3.749495018029318,-4.073497447776409,-3.4611117839813232,-4.367851682701558,-4.045205328753621,0.5608389235939156
C#C[C@@](OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,-2.958,-3.5719690322875977,-4.511182225503364,-3.59787,-4.306153774261475,-3.752097204405364,-4.318586528236179,-4.122445583343506,-4.014742602543583,-4.024380868822633,0.3532228091884516
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.784,-3.9128570556640634,-3.9879476478629137,-3.911633,-4.0954203605651855,-2.934461793342153,-4.073497447776409,-3.798715114593506,-3.387987043621256,-3.7628149329281855,0.4018613627412706
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,-3.925,-3.812235832214356,-3.2230148214714447,-2.975197,-3.910347223281861,-2.7854713784167706,-4.073497447776409,-3.1872313022613525,-3.0463735188331347,-3.376671065531916,0.48394015926700273
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.506,-3.6070475578308105,-3.358149979610726,-3.6338685,-3.559422016143799,-3.028928167767909,-4.073497447776409,-3.362901210784912,-3.183570479326624,-3.4759231699051494,0.3202959619128783
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-2.589,-3.96601152420044,-3.5680076450646707,-3.3646114,-3.356544017791748,-3.378271526776394,-4.318586528236179,-3.384363174438477,-3.52472826104438,-3.607640509694036,0.3519120680393155
C(=C/c1ccccc1)\c1ccccc1,-3.21,-3.736227989196777,-3.178238103343065,-3.4334793,-3.811830997467041,-3.2219750100788533,-4.318586528236179,-3.3945155143737797,-3.1173721688869804,-3.5265282014478343,0.4071294677958355
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,-3.136,-3.643787384033203,-4.442276573963644,-4.2269,-3.678097724914551,-3.569449608757068,-4.318586528236179,-4.157641887664795,-4.157211712005737,-4.024243927446897,0.3400285783625989
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,-3.583,-3.603140354156494,-3.72959898225779,-3.6846666,-3.522604465484619,-3.795010052370009,-4.073497447776409,-3.6069142818450928,-3.656655328385191,-3.7090109390344512,0.16919286054490656
C(=N/c1snc2ccccc12)\c1ccccc1,-3.328,-3.6864638328552246,-3.782501656010037,-3.7314854,-4.426074504852295,-3.3670999887783624,-4.318586528236179,-3.968404769897461,-3.5342950288952624,-3.8518639636906027,0.36715799025792234
C(=NC1CCCCC1)=NC1CCCCC1,-2.846,-1.5054744482040403,-2.981573872544897,-2.9827337,-2.434148073196411,-2.9212322989178947,-4.073497447776409,-3.0732669830322266,-2.826857751557546,-2.8498480719036783,0.7139443028849626
C(CC1CO1)C1CO1,-2.046,-2.533788681030273,-2.7562749466403584,-2.271141,-2.550813674926758,-2.798460995326028,-4.073497447776409,-2.5924360752105717,-2.806771956772446,-2.7978980972103558,0.5450370143998938
C(CCC1CO1)CC1CO1,-2.36,-2.151885509490967,-2.8139675857445683,-2.271141,-2.2334017753601074,-2.798460995326028,-4.073497447776409,-2.5974957942962646,-2.7748136729587896,-2.714332972619142,0.6124543810520742
C(CCOCC1CO1)COCC1CO1,-1.334,-2.0334901809692383,-3.3391670452411306,-3.2402098,-1.8290600776672363,-3.0014460497674404,-4.073497447776409,-2.973543167114258,-2.9925968630057342,-2.9353763289426804,0.7169100805926851
C(CCOC[C@H]1CO1)COC[C@H]1CO1,-1.589,-2.8312630653381348,-3.3391670452411306,-3.2402098,-2.5453803539276123,-3.0014460497674404,-4.073497447776409,-2.973543167114258,-2.9925968630057342,-3.1246379740213395,0.45304727656939886
C(CC[C@H]1CO1)C[C@H]1CO1,-2.011,-2.586906909942627,-2.8139675857445683,-2.271141,-2.6412887573242188,-2.798460995326028,-4.073497447776409,-2.5974957942962646,-2.7748136729587896,-2.8196965204211133,0.5359666378218984
C(COCC1CO1)OCC1CO1,-2.393,-2.425780773162842,-3.3871654968518934,-3.2788959,-2.0296647548675537,-3.0014460497674404,-4.073497447776409,-3.1116867065429688,-3.139404059469469,-3.0559426485548222,0.6162360270967427
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-3.4404296875,-4.557135641976863,-4.7079864,-3.90555477142334,-3.8304237622888473,-4.073497447776409,-3.778442144393921,-4.778269973002925,-4.133967478545289,0.4897602079444553
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-4.035,-4.567102909088135,-3.8448467031675344,-4.1316295,-3.417384147644043,-3.821835055247449,-4.318586528236179,-3.964142084121704,-3.005102868368581,-3.8838287244842027,0.49552654618712705
C/C(C(=O)O)=C(/Cl)C(=O)O,-1.402,-2.2311506271362305,-2.2799202268136485,-2.6507468,-3.6216676235198975,-2.8125867814089007,-4.318586528236179,-2.488857746124268,-2.582448510766844,-2.873245605500746,0.7269278854344947
C/C(C=O)=C(/Cl)C(=O)O,-1.744,-2.172645092010498,-2.3872195960777782,-2.6507468,-3.3298914432525635,-2.8125867814089007,-4.318586528236179,-2.5201640129089355,-2.3975990598987917,-2.8236799142242055,0.697857492836275
C/C(C=O)=C/c1ccccc1,-3.028,-3.655007839202881,-3.438817801848888,-3.308864,-3.919466972351074,-3.2219750100788533,-3.773312067207987,-3.440405368804932,-3.1724184492630583,-3.491283438594709,0.2679304144696422
C/C(Cl)=C\C=O,-2.458,-2.540221691131592,-2.334876832373588,-2.624345,-2.97625732421875,-2.8125867814089007,-4.073497447776409,-2.3772165775299072,-2.568607990264032,-2.7884512055878976,0.5604744059420385
C/C=C(/C)C#N,-1.347,-1.922793745994568,-2.7580761171924357,-2.9220827,-3.890275239944458,-2.7798449929702125,-4.073497447776409,-3.046830415725708,-2.748898814739174,-3.0177874342928708,0.6846417556720507
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.71528959274292,-3.842782409190571,-4.0941925,-4.961268901824951,-3.69370968052342,-4.073497447776409,-3.206977367401123,-3.476573289236042,-3.8830363985869294,0.525264517726644
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-3.974,-4.422452926635742,-3.4751228410392114,-3.6065416,-4.672239303588867,-3.5198807598140216,-4.073497447776409,-3.3335659503936768,-3.123072293904841,-3.778296640394096,0.5498716171689674
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,-4.976,-3.753889560699463,-3.774730177452266,-3.8604226,-4.5018391609191895,-3.5397440837832663,-4.073497447776409,-3.307453155517578,-3.698539530038428,-3.813764464523325,0.3571531820034085
C/C=C(\C)CCl,-1.767,-2.3048853874206543,-2.9426116847394264,-3.2137864,-3.301244735717773,-2.8127877396969354,-4.073497447776409,-2.988298177719116,-2.740393716942989,-3.047188161251663,0.5154879150740208
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-5.466,-3.558318614959717,-3.912631527935707,-3.2696588,-4.177340030670166,-3.546132391673415,-3.528222986748217,-3.4830963611602783,-3.692676060119167,-3.6460095966583337,0.28165240417020904
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.385,-2.866788387298584,-3.479578292547539,-3.3535697,-3.622058868408203,-3.02676942368136,-4.073497447776409,-3.057504177093506,-3.312993151240609,-3.349094931005776,0.38529322593628285
C/C=C(\Cl)C=O,-2.351,-2.508540630340576,-2.7865060999597318,-2.7534678,-3.441230773925781,-2.8125867814089007,-4.073497447776409,-2.7257399559021,-2.950635678482523,-3.0065256459745027,0.5081352321895019
C/C=C/C,-1.837,-2.2305588722229004,-2.501342734701497,-2.778308,23.680870056152344,-2.7798449929702125,-4.073497447776409,-2.569735527038574,-2.7087696369960765,0.5048516055558342,9.380508685843466
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-2.273,-2.6806535720825195,-3.550101019304214,-2.8512397,-3.2774524688720703,-3.0510808845875164,-3.528222986748217,-3.3234267234802246,-3.2218117056699365,-3.185498632593087,0.30795613996246185
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-4.375,-2.9281177520751958,-3.3630688564368096,-3.3024652,-4.101564407348633,-2.994027635242672,-4.073497447776409,-3.0579466819763184,-3.322602193943496,-3.3929112718499415,0.45774972660801866
C/C=C/C1OC(=O)C=CC1O,-4.616,-3.4443435668945312,-3.52388034603627,-3.6417954,-5.126859188079834,-3.1579311545642264,-4.073497447776409,-2.9994759559631348,-3.3712012875898134,-3.6673730433630274,0.6718161549346576
C/C=C/C=C/CCCCCCCO,-0.176,-1.8321855068206787,-3.762619748399557,-2.8733168,-4.768442153930664,-3.1961602784223366,-4.073497447776409,-3.734227418899536,-3.3244544328828365,-3.445612973391502,0.873047592103637
C/C=C/CC,-1.063,-2.2454795837402344,-2.7298970364663777,-2.7952113,-2.6004674434661865,-2.7190541376489987,-4.073497447776409,-2.815944194793701,-2.7077998825369787,-2.835918878303611,0.5317122241123593
C/C=C/CC#N,-1.267,-2.4182653427124023,-2.769320777089733,-2.9873407,-4.7917304039001465,-2.8127877396969354,-4.073497447776409,-2.7955574989318848,-2.652683104160434,-3.162647876783493,0.8229148994450081
C/C=C/Cl,-1.82,-2.5618958473205566,-2.7058740179392498,-3.1917865,-4.191955089569092,-2.7798449929702125,-4.073497447776409,-2.959071159362793,-2.7674712146172857,-3.15392453369445,0.6328001316141131
C/C=C/c1cc(OC)c(OC)cc1OC,-3.449,-3.011105537414551,-3.9603622340883327,-3.558205,-4.753357410430908,-3.93164306185452,-4.073497447776409,-3.601003646850586,-3.476037052610224,-3.7956514238781915,0.5143590605066375
C/C=C/c1cc(OC)ccc1OC,-4.116,-2.954704761505127,-3.887546170944069,-3.6168606,-4.720443248748779,-3.9269202703903288,-4.073497447776409,-3.631562232971192,-3.5753560087945884,-3.798361342641312,0.5032279400895835
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-5.234,-3.917870044708252,-4.445275168144919,-3.1223545,-5.117020130157471,-3.209966392965591,-3.528222986748217,-3.7426233291625977,-4.127895781922085,-3.9014035417261415,0.6627397182796967
C/C=C/c1ccc(OC)cc1,-3.057,-3.073112964630127,-3.285409639015808,-3.268556,-4.5891618728637695,-3.01857899085716,-4.073497447776409,-3.3472466468811035,-2.8641093980403607,-3.4399591200080923,0.5889019044517786
C/C=C/c1ccc(OC)cc1OC,-3.032,-2.9795451164245605,-4.073333963573822,-3.6168606,-4.731496334075928,-3.9269202703903288,-4.073497447776409,-3.786280870437622,-3.633385606931677,-3.8526650262012936,0.49939284156526254
C/C=C/c1ccc2c(c1)OCO2,-3.615,-3.188638210296631,-3.048782026755326,-2.5500295,-4.580337524414063,-3.084648109654057,-4.073497447776409,-2.813013792037964,-2.4722342510417525,-3.226397607747025,0.7368775619078729
C/C=C/c1cccc(OC)c1OC,-3.527,-3.271503448486328,-3.729520164632944,-3.8506792,-4.92340087890625,-4.031281193527906,-4.073497447776409,-3.600618839263916,-3.4027684476144437,-3.860408702526025,0.5134641224571966
C/C=C1/CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,-1.617,-2.745105266571045,-3.4810729214258096,-2.9090152,-3.5223402976989746,-3.332871714613124,-4.073497447776409,-3.2486162185668945,-3.0921025059176115,-3.3005776965712337,0.41200515468073556
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,-4.237,-4.011931419372559,-3.929392054064597,-2.953262,-5.03290605545044,-3.644290136633468,-4.318586528236179,-3.432094097137451,-3.3994079292850508,-3.840233777522468,0.6408405269478228
