Smiles,docking score,LGBMscore
CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,-7.855,-5.397168123380107
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,-7.808,-5.404759355256421
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O,-7.803,-6.514717521178835
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,-7.762,-4.067994022205527
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,-7.762,-6.54251087758402
O=C1c2ccccc2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc(O)c21,-7.749,-6.661221784659129
CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,-7.671,-3.6779370628574823
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,-7.668,-6.54251087758402
CCN(CC)CCC[C@@H](C)Nc1cc(OC)cc2cccnc12,-7.666,-3.6170395512705134
CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12,-7.528,-3.488825430650966
O=[N+]([O-])c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,-7.527,-3.878772734111377
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,-7.506,-5.449011027460617
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-7.498,-5.836775161494543
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.462,-3.824096571016771
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-3.1831140907161046
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-3.2052431096764518
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.032218080480115
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-6.097984942546304
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-6.071281535559941
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-6.54251087758402
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.103439020721222
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-4.978731943626269
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-5.909215921395145
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-4.349004579174166
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-4.5567754900358155
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-5.332030693660628
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-4.983338774237057
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.6937096805234195
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-4.04368256129937
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.1831140907161046
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-5.51606561323031
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-4.1260062859780975
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.552731598613981
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.261944522276605
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.158209105308092
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-5.437410773620818
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-4.22620223333826
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.094896007262925
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-5.994466681437393
NNc1nnc(NN)c2ccccc12,-6.953,-3.9231188735134452
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.411990540718469
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-5.025093892005313
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.01205100057662
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.6170395512705134
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-4.337043317728842
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-4.593989123172532
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-4.262973669818395
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.276939840512005
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.771899700848029
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.039555236578072
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-4.76883751063095
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-5.025093892005313
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.216589679981227
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-2.8893712843459056
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-3.78427417212416
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-5.601144002916363
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-4.8269957833926656
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-3.448345622715703
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-4.484203581698918
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-3.272981075773523
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-5.864993943027011
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-5.2554629512009505
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.54251087758402
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.064831551776692
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.676818082547508
[O-][n+]1cccc2cccc(O)c21,-6.713,-5.384148402531602
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.54251087758402
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.645401665171983
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.2044699140497874
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-5.1255242397182155
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-4.814176440041632
Oc1ccc(O)c(O)c1,-6.668,-4.048468243185058
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.5196552826569243
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-3.4405011820480684
CCN1CCNC(=O)C1=O,-6.63,-2.795637682297969
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.885689208482311
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-4.5567754900358155
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-4.041198657583514
O=C1NC(=O)c2ccccc21,-6.593,-3.2219750100788533
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-4.430496326754782
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.54251087758402
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.071281535559941
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.5932320247192786
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.40272272175809
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-4.080704654393977
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.54251087758402
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.1407495863921846
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-4.307001358135769
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.5687536512552525
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-4.596060184686711
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-3.640580089046678
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.819770375208388
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-5.883560059554187
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.610152783440066
OCC(O)C(O)C(O)C(O)CO,-6.458,-3.550257779446801
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-4.799219610963281
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-5.77446987690434
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-4.065274049487116
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-4.296671766029493
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-4.296671766029493
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-3.78427417212416
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.635911476726987
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-3.8162048997479667
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-2.998990321415194
O=C1NC(=O)C2CC=CCC12,-6.424,-2.998990321415194
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-4.48549217368876
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.211698364213616
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.224463324975578
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-3.3299360092311328
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.489429395278518
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-6.071281535559941
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-3.8304237622888473
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-4.04368256129937
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-3.78427417212416
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-3.5405273025114337
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-5.031706888127799
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-4.929206407956765
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-5.77446987690434
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-5.30961512744785
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-3.7764691805817945
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-2.8125867814089007
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-3.240071282747254
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-5.387754053786299
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-3.7433726268100127
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-4.5123126489063115
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.411990540718469
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-3.5386498559430946
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-3.099335692433348
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.13138593605885
[O-][NH+](O)c1cccnc1O,-6.277,-3.737243643360885
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-4.349004579174166
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.903984871108082
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-3.546132391673415
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-4.899336420359978
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-5.187916364014408
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.071281535559941
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.885689208482311
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.300251069249465
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-3.196397531124553
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.787595907340429
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.274618912788795
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-3.6867100979209875
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.152400312383582
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.1651652731455444
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-5.955074327020954
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.417886672678416
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.678013542246601
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.044260375585024
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-5.954235701261252
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.709208954266095
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.1497978672154443
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.998965862991213
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-5.883560059554187
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.139404359848702
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-5.095077647583266
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.540990772078762
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-4.799878643848856
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-3.6623986370148307
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-5.883560059554187
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.54251087758402
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-5.168269803094121
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-3.6623986370148307
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-3.5405273025114337
O=NN1CCCNC1=O,-6.085,-3.001553516318692
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.043505557012535
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-3.2759394999035463
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.032218080480115
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.9826539435024064
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-4.929206407956765
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-4.961535543445158
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.370949358289391
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.0185789908571596
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-3.5098631775428175
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.5246205182351895
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.271002763632119
O=NN1CCC(=O)NC1=O,-6.04,-3.357915695960905
O=C1C=CC(=O)N1,-6.035,-3.1765687796777895
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.137953655293578
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.804601435313047
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.902185186565406
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-3.627661239124578
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-3.8678203512298066
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-5.108615405402692
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-5.050448476027958
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.5995508269025653
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-3.8162048997479667
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-3.6623986370148307
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.018429592633004
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.89917734148878
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-3.546132391673415
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-4.038668538615629
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-4.755677191255113
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.1497978672154443
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.052530546419804
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.4478851258609575
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.297557361591961
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.035347340205696
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.411842248383632
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-3.6623986370148307
O=C1NCNC(=O)N1,-5.943,-2.9249699716697215
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.883560059554187
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.923224506869098
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.692643943985565
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.056607901469471
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.154664148846771
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-3.8678203512298066
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-3.7866606109966243
NCCc1cc(O)c(O)cc1O,-5.922,-4.258413332086969
Cc1ccc(O)c(O)c1,-5.922,-4.048468243185058
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-3.677297075226237
