Smiles,docking score,XGBscore
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-6.294795
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-5.111156
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-6.2421947
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-6.188993
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-4.7056065
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-4.0941925
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-4.263021
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.3401022
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-4.763736
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-4.199326
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.733693
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.935701
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.5682735
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-8.224808
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-5.1921263
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-5.9561577
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-6.6377196
NNc1nnc(NN)c2ccccc12,-6.953,-3.8982854
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.6927586
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-4.9720182
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.555851
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.3146923
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-6.3042774
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-2.961973
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-3.9547942
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-7.018659
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.8088124
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.091357
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-5.6315427
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-4.9720182
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.157251
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-2.3654716
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-6.351407
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.458692
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-4.6605825
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-2.6375248
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-4.300035
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-2.6515002
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-4.7002664
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-5.05316
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.553748
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.2074733
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-6.038323
[O-][n+]1cccc2cccc(O)c21,-6.713,-5.569922
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.784597
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.6340256
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.5112855
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.841875
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-4.9399834
Oc1ccc(O)c(O)c1,-6.668,-4.5853286
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.3371627
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-5.8584747
CCN1CCNC(=O)C1=O,-6.63,-2.7349763
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.0936046
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-6.3739467
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-4.7835217
O=C1NC(=O)c2ccccc21,-6.593,-3.4032512
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-3.6077375
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-7.5404596
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.6639647
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.7830884
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-3.5543964
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-5.4260373
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-7.5404596
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.0411625
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-6.0078
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.749077
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-6.2177134
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-3.7490153
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.033062
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-5.1002965
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.662971
OCC(O)C(O)C(O)C(O)CO,-6.458,-4.37219
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-4.7641444
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.3113885
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-2.9644098
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-3.9043238
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-3.9043238
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-4.6841626
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-6.6633363
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-4.4230084
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.217009
O=C1NC(=O)C2CC=CCC12,-6.424,-3.217009
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.5011506
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.1337004
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.858748
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-3.6955078
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.1678877
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.3473244
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.7079864
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-4.393232
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-6.351407
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-3.940374
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-5.142937
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.1264014
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.3113885
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-5.40752
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-3.3577485
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-2.8927038
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-3.666446
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.4415774
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.2298837
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-6.44076
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.6927586
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.6459894
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-3.124924
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.550528
[O-][NH+](O)c1cccnc1O,-6.277,-3.5745826
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.111156
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.9028192
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-3.018195
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.413505
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-5.740281
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-5.5996456
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.3140016
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.7943316
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.464802
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-4.6695647
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.3872147
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-3.0548637
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-2.9034626
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.403084
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-5.3665924
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.611729
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-2.8775575
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-6.3140316
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.29589
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.379751
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.417191
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-4.31992
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-5.352817
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-5.0757923
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-5.224844
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.1673276
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-4.604925
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-3.2334206
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-5.1002965
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.553748
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-5.0211086
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-3.120073
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-3.940374
O=NN1CCCNC1=O,-6.085,-2.9305117
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.34235
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-1.9524868
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-7.00338
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-4.2614856
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.782225
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-4.6402493
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.406198
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.4309392
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.114369
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.4055233
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.5734267
O=NN1CCC(=O)NC1=O,-6.04,-3.0850227
O=C1C=CC(=O)N1,-6.035,-3.472655
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.978542
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.5621786
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.3957734
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-3.0544596
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-3.0290153
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-5.0667205
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.9204297
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.3491526
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-4.3439174
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-3.0548637
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.547304
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.4102006
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-3.2696588
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-3.7616885
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-4.8566756
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.417191
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.048381
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-5.9164925
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.3805366
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.448264
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.206206
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-2.6227603
O=C1NCNC(=O)N1,-5.943,-2.972625
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.0116606
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.5840893
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.980371
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.115052
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-3.940754
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-3.0290153
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.51495
NCCc1cc(O)c(O)cc1O,-5.922,-5.391341
Cc1ccc(O)c(O)c1,-5.922,-4.473257
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-3.4920778
O=[N+]([O-])c1ccc2cc3c(cc2c1)C(O)C(O)C=C3,-5.906,-2.635783
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](C)[C@]2(O)[C@@H](C=C(CO)C[C@@]3(O)C(=O)C(C)=C[C@@H]23)[C@H]2C(C)(C)[C@@]12OC(C)=O,-5.904,-5.7327867
O[C@H]([C@H](O)[C@@H](O)CBr)[C@H](O)CBr,-5.895,-4.464802
CCCCN(CC(O)c1ccc(O)cc1)N=O,-5.89,-4.189172
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,-5.88,-4.5727453
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C,-5.878,-2.7851903
O=[N+]([O-])c1ccc(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,-5.878,-4.599102
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2NC12,-5.876,-3.450458
O=NN(CC1(O)CCC(O)C(O)C1O)C(C(=O)O)C(=O)O,-5.876,-5.132628
CCNc1snc2ccccc12,-5.874,-3.7467532
COc1ccc(Cc2cnc(N)nc2N)cc1OC,-5.869,-4.4525647
OC1C=Cc2c(ccc3ncccc23)C1O,-5.865,-3.4380474
