Smiles,docking score,Ridgescore
O=[N+]([O-])c1ccc(CNc2nc[nH]c3ncnc2-3)cc1,-7.527,-3.5701712689875382
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,-7.506,-5.190363918398251
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-7.498,-6.266847813617886
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.462,-4.681376009237219
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-2.9579403309328103
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-3.1776407811334937
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.716649700426343
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-6.268250908245262
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-6.477630053849302
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.012456224561502
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-3.8328191730396544
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-3.6760340407541765
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-6.458250495180653
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-4.832102972420704
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-5.546377836101568
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-5.070159170831244
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-5.221421760693791
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.476573289236042
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-4.566093344746233
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-2.9579403309328103
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-4.390791704272845
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-4.274051540473481
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-3.877804549868919
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.8547934375846395
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.584270597681945
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-7.26355492990097
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-4.9879733690726
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-5.435355358390417
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-6.0957730845566855
NNc1nnc(NN)c2ccccc12,-6.953,-3.9334093741775953
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.5645162316196854
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-3.8925723635399536
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.0430031427154765
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.4067436050916347
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-5.465581502936405
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-3.9393630398524655
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-3.810026726834528
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.906220035519818
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.6209394973352103
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.117646281457424
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-5.041655425303073
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-3.8925723635399536
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.355628963446247
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-2.7301677464460177
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-5.639132171448088
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.263724493477101
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-4.612789479620227
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-3.4368891503502823
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-4.902126305843314
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-2.7338114583392272
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-4.565510477375202
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-3.6899798185431734
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.627990935234643
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.354311940128579
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-5.339506551370021
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.008054171708425
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-7.110553900794136
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.553907155083241
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.1990966478115164
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-3.640792438917928
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.303161911779808
Oc1ccc(O)c(O)c1,-6.668,-3.9203824162733474
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.946922537520237
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-4.915500531129425
CCN1CCNC(=O)C1=O,-6.63,-2.9719306539216936
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-4.980487314405647
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-5.887267514923526
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.200820394374789
O=C1NC(=O)c2ccccc21,-6.593,-3.1278405702319474
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-3.848857548277383
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-7.4700204225401645
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.652893184863805
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.5375814249258726
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.125967129705641
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-4.681222017007967
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-7.4700204225401645
CCNc1nc(Cl)nc(NCC)n1,-6.523,-2.9334555112885337
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-5.534871667260315
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.780842262202512
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.346416158676807
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.00679052162671
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-4.822897675690408
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-5.0554744491065655
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.8577084505869905
OCC(O)C(O)C(O)C(O)CO,-6.458,-4.269075791067051
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-5.605203386680412
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.464861379405461
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-3.891512726842393
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-3.6029207658089475
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-3.6029207658089475
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-4.531962285748571
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.671900456992407
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-4.242229292800973
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.0677573710401917
O=C1NC(=O)C2CC=CCC12,-6.424,-3.0677573710401917
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-4.968559883984394
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.6618421531879446
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.343100174481293
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-3.3635945921050054
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.3623116572699585
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.008928915882377
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.778269973002925
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-4.712965422479264
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-5.639132171448088
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-3.831230628195328
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-4.115966940223237
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.440114975870141
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.464861379405461
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-4.254926001233866
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-4.3049858894791875
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-2.837261375384279
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-3.9403161184563555
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.201207347821091
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.305139396671811
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.494083998900275
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.5645162316196854
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.005899473432876
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-3.515557590589494
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.61738551847118
[O-][NH+](O)c1cccnc1O,-6.277,-3.6288837112999297
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-4.635552494222242
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.7721874196483087
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-3.650617173598543
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.466264164765567
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-4.780615128822095
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-5.540177356006599
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-4.766318429794828
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-4.981552728737248
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.082644251566379
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-4.469495666316335
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.277479936081805
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-4.126607950121334
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-2.7640409856332866
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.4871391855697187
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-4.972917043125402
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.994165593023541
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.465557929006522
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-5.793830004953807
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.447467357142575
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.3106546684182336
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.0120418251777803
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.789754807817162
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-5.274633839574785
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.320336003477582
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-4.112710789508461
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.188451084829963
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.22540322862317
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-4.231107884260819
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-5.0554744491065655
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.627990935234643
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-3.725484702292896
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-4.156038338509384
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-3.831230628195328
O=NN1CCCNC1=O,-6.085,-3.3328781966788585
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-4.61100264562006
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-3.605165308435836
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.716649700426343
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.1938454224936095
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.970670283455932
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-4.899833951805617
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-4.552134401961817
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.509742125455091
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-4.54972755799375
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.193923046237135
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-3.8851970374725497
O=NN1CCC(=O)NC1=O,-6.04,-3.381488543152755
O=C1C=CC(=O)N1,-6.035,-3.321948856669381
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.542463719608647
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.434767084264992
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-3.4163740918274836
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-3.373995914025963
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-3.9489522482650252
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-3.781285122966281
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-3.7551253877767676
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.3010779354668958
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-3.9153260631435276
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-4.045487663163559
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.118226319914632
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.7018407350390667
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-3.692676060119167
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-4.476996036547338
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.144314726927696
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.0120418251777803
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.2020299551360236
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-5.5928108353472386
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-3.3939617111313636
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-3.9537081414828616
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-5.087911185182163
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-3.937429832341363
O=C1NCNC(=O)N1,-5.943,-2.9950399810940467
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-4.917557876232133
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.151229339161395
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.924272396354546
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-4.599518815285947
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.128559815265117
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-3.9489522482650252
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.3333829016396255
NCCc1cc(O)c(O)cc1O,-5.922,-4.588319963914357
Cc1ccc(O)c(O)c1,-5.922,-3.948053982272294
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.23105340882884
